Time,sensPitch,sensRoll,sensYaw,xGyro,yGyro,ZGyro,xAcc,yAcc,zAcc,latitude,longitude,alt,cP,cR,cYI
465978466,-8.12,6.62,171.38,-0.94,0.19,1.06,0.01,0.12,-0.11,4713.44,849.12,1.36,0.00,0.00,-0.00
465988469,-8.12,6.62,171.44,-0.50,0.19,0.94,-0.04,0.16,-0.17,4713.44,849.12,1.36,0.00,0.00,-0.00
465998472,-8.12,6.62,171.44,0.00,0.19,0.25,-0.04,0.05,-0.19,4713.44,849.12,1.36,0.00,0.00,-0.00
466008475,-8.12,6.62,171.44,0.12,0.31,-0.31,0.04,-0.04,-0.14,4713.44,849.12,1.36,0.00,0.00,0.00
466018477,-8.06,6.62,171.38,0.19,0.31,-1.00,0.12,-0.12,-0.08,4713.44,849.12,1.36,0.00,0.00,0.00
466028480,-8.06,6.62,171.38,0.25,0.31,-1.06,0.20,-0.13,-0.09,4713.44,849.12,1.36,0.00,0.00,0.00
466038483,-8.06,6.62,171.38,0.00,-0.12,-1.19,0.29,-0.15,-0.07,4713.44,849.12,1.36,0.00,0.00,0.00
466048487,-8.06,6.62,171.38,0.00,-0.19,-0.50,0.31,-0.04,-0.11,4713.44,849.12,1.35,0.00,0.00,0.00
466058492,-8.06,6.62,171.38,0.19,-0.44,0.12,0.23,0.04,-0.15,4713.44,849.12,1.35,0.00,0.00,-0.00
466068494,-8.06,6.62,171.38,0.56,-0.62,0.50,0.09,0.01,-0.15,4713.44,849.12,1.35,0.00,0.00,-0.00
466078498,-8.06,6.62,171.38,0.81,-0.56,0.25,0.02,-0.04,-0.13,4713.44,849.12,1.35,0.00,0.00,-0.00
466089664,-8.06,6.62,171.38,1.06,-0.50,0.00,-0.06,-0.11,-0.10,4713.44,849.12,1.35,0.00,0.00,0.00
466099667,-8.06,6.62,171.38,1.19,-0.44,-0.31,-0.03,-0.18,-0.10,4713.44,849.12,1.35,0.00,0.00,0.00
466111911,-8.06,6.56,171.38,1.06,-0.44,-0.75,-0.01,-0.21,-0.08,4713.44,849.12,1.34,0.00,0.00,0.00
466121914,-8.06,6.56,171.38,0.94,-0.19,-0.50,0.11,-0.20,-0.05,4713.44,849.12,1.35,0.00,0.00,0.00
466134914,-8.06,6.56,171.38,0.81,-0.25,-0.19,0.02,-0.28,-0.05,4713.44,849.12,1.35,0.00,0.00,0.00
466145466,-8.06,6.56,171.38,0.25,-0.19,0.00,0.00,-0.35,-0.03,4713.44,849.12,1.35,0.00,0.00,0.00
466157951,-8.06,6.56,171.38,-0.38,0.38,0.12,-0.08,-0.36,-0.05,4713.44,849.12,1.35,0.00,0.00,-0.00
466167954,-8.06,6.50,171.38,-0.62,0.50,0.06,-0.06,-0.23,-0.12,4713.44,849.12,1.35,0.00,0.00,-0.00
466179226,-8.06,6.50,171.38,-0.75,0.62,0.00,-0.05,-0.19,-0.14,4713.44,849.12,1.35,0.00,0.00,0.00
466189228,-8.06,6.50,171.38,-0.75,0.81,-0.31,-0.08,-0.28,-0.14,4713.44,849.12,1.35,0.00,0.00,0.00
466199272,-8.06,6.50,171.38,-1.06,0.94,-0.44,-0.04,-0.27,-0.12,4713.44,849.12,1.35,0.00,0.00,0.00
466209275,-8.06,6.50,171.38,-1.19,1.06,-0.38,-0.11,-0.19,-0.06,4713.44,849.12,1.35,0.00,0.00,0.00
466220007,-8.06,6.50,171.38,-1.50,1.38,-0.75,0.00,-0.21,-0.04,4713.44,849.12,1.35,0.00,0.00,0.00
466230011,-8.00,6.50,171.38,-1.69,1.56,-0.69,0.16,-0.25,-0.03,4713.44,849.12,1.35,0.00,0.00,0.00
466241247,-8.00,6.50,171.38,-2.00,1.69,-0.50,0.08,-0.16,-0.05,4713.44,849.12,1.35,0.00,0.00,0.00
466251252,-8.00,6.56,171.38,-2.31,2.00,-0.38,0.07,-0.22,-0.10,4713.44,849.12,1.35,0.00,0.00,0.00
466261256,-7.94,6.56,171.38,-2.62,2.00,-0.25,0.06,-0.16,-0.07,4713.44,849.12,1.35,0.00,0.00,0.00
466271262,-7.94,6.56,171.38,-2.62,2.00,-0.25,-0.03,-0.00,-0.13,4713.44,849.12,1.35,0.00,0.00,0.00
466281267,-7.94,6.62,171.38,-2.56,1.75,-0.38,0.11,0.06,-0.12,4713.44,849.12,1.35,0.00,0.00,0.000
466291271,-7.88,6.62,171.38,-2.19,1.50,-0.38,0.20,0.12,-0.14,4713.44,849.12,1.35,0.00,0.00,0.000
466301375,-7.88,6.62,171.38,-1.94,1.62,-0.38,0.22,0.24,-0.13,4713.44,849.12,1.35,0.00,0.00,0.000
466311378,-7.88,6.69,171.38,-1.56,1.25,-0.56,0.30,0.09,-0.14,4713.44,849.12,1.35,0.00,0.00,0.000
466321831,-7.88,6.69,171.38,-1.31,0.88,-0.50,0.31,0.02,-0.15,4713.44,849.12,1.35,0.00,0.00,0.000
466331833,-7.88,6.69,171.38,-0.81,0.38,-0.56,0.29,0.01,-0.13,4713.44,849.12,1.35,0.00,0.00,0.000
466342051,-7.81,6.69,171.38,-0.88,-0.00,-0.56,0.35,0.05,-0.14,4713.44,849.12,1.34,0.00,0.00,0.00
466352055,-7.81,6.69,171.38,-0.56,-0.12,-0.31,0.37,-0.00,-0.12,4713.44,849.12,1.35,0.00,0.00,0.00
466362059,-7.81,6.69,171.38,-0.25,-0.38,0.25,0.26,0.03,-0.09,4713.44,849.12,1.35,0.00,0.00,-0.00
466372063,-7.81,6.69,171.38,-0.19,-0.56,-0.06,0.23,0.10,-0.11,4713.44,849.12,1.35,0.00,0.00,0.00
466382067,-7.81,6.69,171.38,0.06,-0.88,0.00,0.22,0.10,-0.12,4713.44,849.12,1.35,0.00,0.00,0.000
466392070,-7.81,6.75,171.38,0.44,-1.06,-0.06,0.17,0.13,-0.13,4713.44,849.12,1.35,0.00,0.00,0.00
466402074,-7.81,6.75,171.38,0.75,-1.31,0.00,0.14,0.13,-0.15,4713.44,849.12,1.35,0.00,0.00,0.00
466412078,-7.81,6.75,171.38,1.06,-1.25,0.25,0.18,0.22,-0.17,4713.44,849.12,1.34,0.00,0.00,-0.00
466422082,-7.81,6.69,171.38,1.44,-1.31,0.62,0.03,0.31,-0.15,4713.44,849.12,1.34,0.00,0.00,-0.00
466432085,-7.81,6.69,171.38,2.06,-1.38,0.81,-0.06,0.19,-0.15,4713.44,849.12,1.35,0.00,0.00,-0.00
466442089,-7.81,6.69,171.38,2.44,-1.38,1.00,0.02,0.20,-0.08,4713.44,849.12,1.34,0.00,0.00,-0.00
466452091,-7.81,6.69,171.38,2.88,-1.19,0.94,-0.14,0.18,-0.06,4713.44,849.12,1.34,0.00,0.00,-0.00
466462094,-7.88,6.62,171.38,3.44,-1.19,0.69,-0.15,0.09,-0.07,4713.44,849.12,1.35,0.00,0.00,-0.00
466472098,-7.88,6.62,171.38,3.75,-0.81,0.12,-0.14,0.01,-0.02,4713.44,849.12,1.36,0.00,0.00,-0.00
466482102,-7.88,6.56,171.38,3.88,-0.94,-0.12,-0.04,-0.04,-0.01,4713.44,849.12,1.36,0.00,0.00,0.00
466492106,-7.88,6.56,171.38,3.81,-0.56,-0.31,-0.04,-0.18,0.00,4713.44,849.12,1.36,0.00,0.00,0.00
466502109,-7.88,6.50,171.38,3.69,-0.31,-0.44,0.06,-0.17,-0.01,4713.44,849.12,1.35,0.00,0.00,0.00
466512112,-7.88,6.44,171.38,3.69,-0.12,-0.25,0.19,-0.23,-0.03,4713.44,849.12,1.36,0.00,0.00,0.00
466522115,-7.88,6.44,171.38,3.56,0.06,0.12,0.13,-0.19,-0.08,4713.44,849.12,1.36,0.00,0.00,-0.00
466532118,-7.88,6.38,171.38,3.31,-0.00,0.25,0.08,-0.18,-0.05,4713.44,849.12,1.36,0.00,0.00,-0.00
466544669,-7.88,6.38,171.38,3.12,-0.00,0.50,0.17,-0.22,-0.08,4713.44,849.12,1.36,0.00,0.00,-0.00
466557927,-7.88,6.31,171.38,2.94,-0.06,0.38,0.12,-0.24,-0.07,4713.44,849.12,1.36,0.00,0.00,-0.00
466568049,-7.88,6.25,171.38,2.62,-0.19,0.50,0.12,-0.24,-0.07,4713.44,849.12,1.36,0.00,0.00,-0.00
466579380,-7.88,6.25,171.38,2.56,-0.25,0.31,0.06,-0.24,-0.12,4713.44,849.12,1.36,0.00,0.00,-0.00
466589383,-7.88,6.19,171.38,2.44,-0.38,-0.12,0.08,-0.22,-0.13,4713.44,849.12,1.35,0.00,0.00,0.00
466602463,-7.88,6.12,171.38,2.38,-0.44,-0.12,0.03,-0.26,-0.12,4713.44,849.12,1.35,0.00,0.00,0.00
466612467,-7.81,6.12,171.38,2.12,-0.38,-0.25,0.15,-0.26,-0.05,4713.44,849.12,1.35,0.00,0.00,0.00
466622471,-7.81,6.06,171.38,1.81,-0.12,-0.06,0.21,-0.21,-0.09,4713.44,849.12,1.35,0.00,0.00,0.00
466632473,-7.81,6.06,171.38,1.62,-0.25,0.56,0.13,-0.22,-0.08,4713.44,849.12,1.35,0.00,0.00,-0.00
466643328,-7.81,6.00,171.38,1.31,-0.25,0.88,0.02,-0.22,-0.09,4713.44,849.12,1.35,0.00,0.00,-0.00
466653331,-7.81,6.00,171.38,1.25,-0.00,1.06,0.00,-0.22,-0.12,4713.44,849.12,1.35,0.00,0.00,-0.00
466663364,-7.81,6.00,171.38,1.00,0.25,1.31,-0.05,-0.20,-0.12,4713.44,849.12,1.35,0.00,0.00,-0.00
466673367,-7.81,6.00,171.44,0.75,0.62,1.19,-0.19,-0.15,-0.13,4713.44,849.12,1.35,0.00,0.00,-0.00
466683633,-7.81,5.94,171.44,0.75,0.75,0.56,-0.14,-0.15,-0.10,4713.44,849.12,1.36,0.00,0.00,-0.00
466693636,-7.81,5.94,171.44,0.69,1.00,0.25,-0.10,-0.12,-0.10,4713.44,849.12,1.36,0.00,0.00,-0.00
466704070,-7.81,5.94,171.44,0.56,1.38,0.19,-0.11,-0.14,-0.10,4713.44,849.12,1.36,0.00,0.00,-0.00
466714072,-7.81,5.94,171.44,0.69,1.62,0.12,-0.13,-0.13,-0.09,4713.44,849.12,1.36,0.00,0.00,-0.00
466724075,-7.81,5.94,171.44,0.50,1.56,0.06,0.11,-0.16,-0.08,4713.44,849.12,1.37,0.00,0.00,-0.00
466734078,-7.75,5.94,171.44,0.31,1.81,0.06,0.06,-0.17,-0.05,4713.44,849.12,1.36,0.00,0.00,-0.00
466744787,-7.75,5.94,171.44,0.38,1.88,0.19,0.09,-0.13,-0.04,4713.44,849.12,1.36,0.00,0.00,-0.00
466754791,-7.75,5.94,171.44,0.19,1.81,0.00,0.13,-0.15,-0.04,4713.44,849.12,1.36,0.00,0.00,0.00
466766235,-7.69,5.88,171.44,0.12,1.75,-0.12,0.13,-0.17,-0.05,4713.44,849.12,1.36,0.00,0.00,0.00
466776240,-7.69,5.88,171.44,0.00,1.81,-0.12,0.16,-0.21,-0.05,4713.44,849.12,1.36,0.00,0.00,0.00
466786244,-7.69,5.88,171.44,-0.12,1.56,-0.19,0.22,-0.23,-0.04,4713.44,849.12,1.36,0.00,0.00,0.00
466796247,-7.62,5.88,171.44,-0.25,1.38,-0.12,0.28,-0.17,-0.09,4713.44,849.12,1.36,0.00,0.00,0.00
466808954,-7.62,5.88,171.44,-0.25,1.31,-0.19,0.29,-0.12,-0.06,4713.44,849.12,1.36,0.00,0.00,0.00
466819248,-7.56,5.88,171.44,-0.25,1.06,0.25,0.29,-0.05,-0.08,4713.44,849.12,1.35,0.00,0.00,-0.00
466829541,-7.56,5.88,171.44,-0.19,0.69,0.75,0.10,-0.03,-0.04,4713.44,849.12,1.36,0.00,0.00,-0.00
466839543,-7.56,5.88,171.44,-0.19,0.25,1.00,0.08,0.01,-0.03,4713.44,849.12,1.36,0.00,0.00,-0.00
466849626,-7.56,5.81,171.44,-0.06,-0.00,1.12,0.01,0.05,-0.03,4713.44,849.12,1.35,0.00,0.00,-0.00
466859629,-7.56,5.81,171.44,0.06,-0.00,1.12,-0.10,0.15,-0.06,4713.44,849.12,1.35,0.00,0.00,-0.00
466869631,-7.56,5.81,171.50,0.31,-0.19,0.94,-0.13,0.20,-0.06,4713.44,849.12,1.36,0.00,0.00,-0.00
466879633,-7.56,5.81,171.50,0.81,0.12,0.81,0.03,0.14,-0.06,4713.44,849.12,1.36,0.00,0.00,-0.000
466890530,-7.56,5.81,171.50,1.50,0.31,-0.06,0.00,0.16,-0.06,4713.44,849.12,1.36,0.00,0.00,0.000
466900534,-7.56,5.81,171.50,1.75,0.06,-0.31,0.05,0.12,-0.04,4713.44,849.12,1.36,0.00,0.00,0.000
466911714,-7.56,5.81,171.50,2.00,0.19,0.00,0.20,0.06,-0.05,4713.44,849.12,1.36,0.00,0.00,0.000
466921719,-7.56,5.75,171.50,2.12,0.12,0.50,-0.01,-0.00,-0.06,4713.44,849.12,1.36,0.00,0.00,-0.00
466931724,-7.56,5.75,171.50,2.31,0.06,0.75,0.03,-0.04,-0.09,4713.44,849.12,1.37,0.00,0.00,-0.00
466941728,-7.56,5.75,171.50,2.50,0.12,0.50,0.07,-0.03,-0.12,4713.44,849.12,1.36,0.00,0.00,-0.00
466951733,-7.56,5.69,171.50,2.62,0.25,0.50,0.00,-0.03,-0.13,4713.44,849.12,1.36,0.00,0.00,-0.00
466961737,-7.56,5.69,171.50,2.56,0.31,0.31,0.01,-0.04,-0.10,4713.44,849.12,1.36,0.00,0.00,-0.00
466971741,-7.56,5.69,171.50,2.56,0.31,0.31,0.17,-0.07,-0.06,4713.44,849.12,1.35,0.00,0.00,-0.00
466981744,-7.56,5.62,171.50,2.75,0.31,0.25,0.10,-0.04,-0.06,4713.44,849.12,1.36,0.00,0.00,-0.00
466991746,-7.56,5.62,171.50,2.88,0.19,0.88,-0.01,-0.02,-0.06,4713.44,849.12,1.36,0.00,0.00,-0.00
467001750,-7.56,5.56,171.50,3.06,0.25,0.81,-0.01,-0.09,-0.05,4713.44,849.12,1.36,0.00,0.00,-0.00
467011752,-7.56,5.56,171.50,3.06,0.25,0.44,-0.02,-0.00,-0.05,4713.44,849.12,1.36,0.00,0.00,-0.00
467023596,-7.56,5.50,171.50,3.25,0.12,0.12,-0.08,-0.02,-0.07,4713.44,849.12,1.36,0.00,0.00,-0.00
467033600,-7.56,5.44,171.50,3.38,0.25,-0.12,0.00,-0.04,-0.06,4713.44,849.12,1.36,0.00,0.00,0.00
467044878,-7.56,5.44,171.50,3.50,0.19,-0.44,0.14,0.02,-0.06,4713.44,849.12,1.36,0.00,0.00,0.00
467054881,-7.56,5.38,171.50,3.44,0.06,-0.31,0.20,0.09,-0.10,4713.44,849.12,1.37,0.00,0.00,0.00
467065121,-7.56,5.38,171.50,3.81,0.06,-0.06,0.21,0.16,-0.11,4713.44,849.12,1.36,0.00,0.00,0.00
467075126,-7.56,5.31,171.50,4.06,-0.06,0.19,0.21,0.21,-0.13,4713.44,849.12,1.36,0.00,0.00,-0.00
467086565,-7.50,5.31,171.44,4.56,-0.19,0.25,0.23,0.20,-0.11,4713.44,849.12,1.36,0.00,0.00,-0.00
467096569,-7.50,5.25,171.44,4.94,-0.44,0.44,0.23,0.22,-0.16,4713.44,849.12,1.37,0.00,0.00,-0.00
467109802,-7.50,5.19,171.44,5.31,-0.62,0.69,0.09,0.29,-0.20,4713.44,849.12,1.36,0.00,0.00,-0.00
467120205,-7.50,5.19,171.44,5.88,-0.88,0.44,0.09,0.29,-0.20,4713.44,849.12,1.35,0.00,0.00,-0.00
467130844,-7.50,5.12,171.44,6.62,-1.06,0.31,0.15,0.30,-0.23,4713.44,849.12,1.34,0.00,0.00,-0.00
467140848,-7.50,5.06,171.44,7.56,-1.06,0.25,-0.10,0.47,-0.24,4713.44,849.12,1.35,0.00,0.00,-0.00
467151687,-7.56,5.00,171.44,9.06,-1.31,-0.56,0.03,0.44,-0.23,4713.44,849.12,1.35,0.00,0.00,0.00
467161690,-7.56,4.94,171.44,9.88,-1.50,-0.81,-0.05,0.40,-0.26,4713.44,849.12,1.36,0.00,0.00,0.00
467171695,-7.56,4.94,171.44,9.88,-1.50,-0.81,-0.05,0.40,-0.26,4713.44,849.12,1.35,0.00,0.00,0.00
467181697,-7.62,4.88,171.38,10.44,-1.62,-0.75,-0.08,0.34,-0.23,4713.44,849.12,1.35,0.00,0.00,0.00
467191699,-7.62,4.75,171.38,11.88,-1.50,-0.44,-0.13,0.32,-0.29,4713.44,849.12,1.36,0.00,0.00,0.00
467203562,-7.69,4.62,171.38,12.56,-1.50,-0.19,-0.05,0.28,-0.27,4713.44,849.12,1.36,0.00,0.00,0.00
467213572,-7.69,4.50,171.38,13.31,-1.38,0.00,0.00,0.32,-0.25,4713.44,849.12,1.35,0.00,0.00,0.000
467223574,-7.69,4.50,171.38,14.31,-1.06,0.12,-0.07,0.32,-0.22,4713.44,849.12,1.35,0.00,0.00,-0.00
467233576,-7.69,4.38,171.31,14.94,-1.00,0.44,-0.03,0.28,-0.19,4713.44,849.12,1.35,0.00,0.00,-0.00
467244246,-7.75,4.12,171.31,15.44,-0.75,0.88,-0.06,0.31,-0.23,4713.44,849.12,1.35,0.00,0.00,-0.00
467254250,-7.75,4.00,171.31,15.94,-0.50,0.94,-0.06,0.15,-0.18,4713.44,849.12,1.35,0.00,0.00,-0.00
467264254,-7.75,3.88,171.31,16.44,-0.31,0.75,-0.11,0.14,-0.17,4713.44,849.12,1.36,0.00,0.00,-0.00
467274258,-7.75,3.88,171.31,16.94,-0.06,0.38,-0.06,0.16,-0.14,4713.44,849.12,1.36,0.00,0.00,-0.00
467284260,-7.75,3.69,171.31,17.38,-0.12,0.12,0.09,0.02,-0.16,4713.44,849.12,1.36,0.00,0.00,-0.00
467294264,-7.75,3.38,171.25,17.56,-0.00,-0.06,0.11,0.13,-0.20,4713.44,849.12,1.36,0.00,0.00,0.00
467304267,-7.75,3.19,171.25,17.75,-0.06,0.12,0.14,0.08,-0.18,4713.44,849.12,1.36,0.00,0.00,-0.00
467314271,-7.75,3.00,171.25,18.00,-0.12,0.31,0.05,0.02,-0.20,4713.44,849.12,1.35,0.00,0.00,-0.00
467324275,-7.75,2.81,171.25,18.25,-0.19,0.06,0.14,-0.02,-0.17,4713.44,849.12,1.36,0.00,0.00,-0.00
467334278,-7.75,2.69,171.25,18.50,-0.50,-0.50,0.21,-0.16,-0.15,4713.44,849.12,1.36,0.00,0.00,0.00
467344282,-7.75,2.50,171.19,18.38,-0.44,-0.88,0.28,-0.18,-0.19,4713.44,849.12,1.36,0.00,0.00,0.00
467354284,-7.75,2.31,171.19,18.31,-0.88,-0.88,0.36,-0.19,-0.23,4713.44,849.12,1.36,0.00,0.00,0.00
467364289,-7.75,2.12,171.19,18.19,-1.25,-0.62,0.34,-0.15,-0.28,4713.44,849.12,1.36,0.00,0.00,0.00
467374292,-7.75,1.94,171.19,18.06,-1.44,-0.25,0.37,-0.06,-0.27,4713.44,849.12,1.37,0.00,0.00,0.00
467384296,-7.81,1.81,171.12,18.06,-1.88,0.06,0.28,-0.00,-0.33,4713.44,849.12,1.37,0.00,0.00,-0.00
467394299,-7.81,1.62,171.12,18.25,-2.25,0.12,0.00,0.05,-0.36,4713.44,849.12,1.37,0.00,0.00,-0.00
467405520,-7.81,1.44,171.12,18.62,-2.25,-0.31,-0.04,-0.04,-0.34,4713.44,849.12,1.39,0.00,0.00,0.00
467415524,-7.88,1.25,171.12,18.75,-2.31,-0.69,-0.07,-0.00,-0.33,4713.44,849.12,1.39,0.00,0.00,0.00
467427564,-7.88,1.06,171.06,18.81,-2.62,-1.31,-0.02,-0.00,-0.29,4713.44,849.12,1.38,0.00,0.00,0.00
467437567,-7.88,0.88,171.06,19.06,-2.38,-1.56,0.00,0.06,-0.32,4713.44,849.12,1.38,0.00,0.00,0.000
467450009,-7.94,0.69,171.00,19.25,-2.31,-1.50,-0.01,0.14,-0.36,4713.44,849.12,1.39,0.00,0.00,0.00
467461187,-7.94,0.50,171.00,19.62,-2.25,-1.38,-0.10,0.22,-0.37,4713.44,849.12,1.39,0.00,0.00,0.00
467474537,-8.00,0.31,170.94,20.31,-1.56,-0.69,-0.21,0.17,-0.36,4713.44,849.12,1.39,0.00,0.00,0.00
467484541,-8.00,0.12,170.94,21.06,-1.38,-0.50,-0.19,0.14,-0.40,4713.44,849.12,1.40,0.00,0.00,0.00
467494687,-8.06,-0.19,170.94,21.19,-1.25,-0.25,-0.20,0.08,-0.35,4713.44,849.12,1.38,0.00,0.00,0.00
467504691,-8.06,-0.19,170.94,21.62,-0.94,-0.06,-0.23,0.08,-0.33,4713.44,849.12,1.39,0.00,0.00,0.00
467514694,-8.06,-0.38,170.88,21.94,-0.38,0.44,-0.17,-0.05,-0.23,4713.44,849.12,1.38,0.00,0.00,-0.0
467524696,-8.06,-0.56,170.88,21.88,-0.12,0.94,-0.20,0.07,-0.30,4713.44,849.12,1.37,0.00,0.00,-0.00
467534700,-8.06,-0.81,170.88,21.88,0.19,1.38,-0.11,-0.00,-0.24,4713.44,849.12,1.38,0.00,0.00,-0.00
467544702,-8.06,-1.00,170.88,22.00,0.75,1.88,-0.07,-0.02,-0.31,4713.44,849.12,1.38,0.00,0.00,-0.00
467554706,-8.06,-1.25,170.88,22.00,0.88,1.94,-0.19,0.05,-0.36,4713.44,849.12,1.39,0.00,0.00,-0.00
467564709,-8.06,-1.44,170.88,21.94,1.19,2.12,-0.18,0.01,-0.34,4713.44,849.12,1.38,0.00,0.00,-0.00
467574711,-8.06,-1.62,170.88,21.94,1.19,2.12,-0.06,0.01,-0.34,4713.44,849.12,1.38,0.00,0.00,-0.00
467584714,-8.06,-1.88,170.88,22.44,1.56,1.69,-0.07,0.03,-0.32,4713.44,849.12,1.39,0.00,0.00,-0.00
467594717,-8.06,-2.06,170.88,22.62,1.56,0.75,0.09,-0.10,-0.33,4713.44,849.12,1.38,0.00,0.00,-0.00
467604721,-8.00,-2.31,170.88,22.62,1.50,0.44,0.21,-0.24,-0.31,4713.44,849.12,1.38,0.00,0.00,-0.00
467614736,-8.00,-2.50,170.88,22.38,1.25,0.56,0.20,-0.19,-0.31,4713.44,849.12,1.38,0.00,0.00,-0.00
467624738,-8.00,-2.75,170.88,22.25,1.31,1.00,0.23,-0.21,-0.35,4713.44,849.12,1.39,0.00,0.00,-0.00
467634743,-8.00,-2.94,170.81,22.06,1.31,1.81,0.17,-0.05,-0.39,4713.44,849.12,1.39,0.00,0.00,-0.00
467644748,-8.00,-3.19,170.81,22.06,1.25,2.44,0.27,-0.01,-0.45,4713.44,849.12,1.38,0.00,0.00,-0.00
467654752,-7.94,-3.38,170.88,22.19,1.00,2.81,0.21,0.09,-0.44,4713.44,849.12,1.39,0.00,0.00,-0.00
467664755,-7.94,-3.62,170.88,22.62,0.88,2.88,0.16,0.12,-0.47,4713.44,849.12,1.40,0.00,0.00,-0.00
467674759,-7.94,-3.81,170.88,22.62,0.88,2.88,0.21,0.12,-0.48,4713.44,849.12,1.39,0.00,0.00,-0.00
467684763,-7.94,-4.06,170.88,23.19,0.88,2.69,0.21,-0.00,-0.44,4713.44,849.12,1.39,0.00,0.00,-0.00
467694765,-7.88,-4.31,170.88,23.81,-0.00,2.50,0.15,0.03,-0.43,4713.44,849.12,1.39,0.00,0.00,-0.00
467704769,-7.88,-4.50,170.88,24.44,-0.19,2.38,0.15,0.01,-0.44,4713.44,849.12,1.40,0.00,0.00,-0.00
467714772,-7.88,-4.75,170.94,24.88,-0.38,2.25,0.08,0.06,-0.42,4713.44,849.12,1.42,0.00,0.00,-0.00
467724776,-7.88,-5.00,170.94,24.88,-0.38,2.25,0.02,0.11,-0.43,4713.44,849.12,1.41,0.00,0.00,-0.00
467734778,-7.88,-5.25,170.94,25.44,-0.44,2.38,0.05,0.27,-0.47,4713.44,849.12,1.42,0.00,0.00,-0.00
467746910,-7.88,-5.75,170.94,26.69,-0.44,1.69,0.02,0.07,-0.51,4713.44,849.12,1.41,0.00,0.00,-0.00
467756914,-7.88,-6.00,170.94,27.19,-0.69,1.38,0.31,0.09,-0.49,4713.44,849.12,1.42,0.00,0.00,-0.00
467766916,-7.88,-6.31,170.94,27.69,-0.75,1.25,0.27,0.10,-0.48,4713.44,849.12,1.43,0.00,0.00,-0.00
467776920,-7.88,-6.56,170.88,28.56,-1.00,1.44,0.34,-0.09,-0.46,4713.44,849.12,1.42,0.00,0.00,-0.00
467786924,-7.88,-6.88,170.88,28.94,-1.19,1.69,0.34,-0.07,-0.45,4713.44,849.12,1.43,0.00,0.00,-0.00
467796927,-7.94,-7.12,170.88,29.31,-1.50,2.06,0.28,-0.26,-0.38,4713.44,849.12,1.43,0.00,0.00,-0.00
467806930,-7.94,-7.44,170.88,29.50,-1.94,2.25,0.20,-0.42,-0.34,4713.44,849.12,1.44,0.00,0.00,-0.00
467816934,-7.94,-7.69,170.94,29.56,-2.06,2.81,0.17,-0.43,-0.35,4713.44,849.12,1.44,0.00,0.00,-0.00
467826937,-7.94,-8.00,170.94,29.38,-2.00,3.19,0.15,-0.36,-0.39,4713.44,849.12,1.43,0.00,0.00,-0.00
467836940,-8.00,-8.31,170.94,29.19,-2.06,3.44,-0.02,-0.29,-0.44,4713.44,849.12,1.43,0.00,0.00,-0.0
467846945,-8.00,-8.56,170.94,28.88,-1.94,3.69,0.07,-0.20,-0.54,4713.44,849.12,1.44,0.00,0.00,-0.00
467856947,-8.00,-8.88,171.00,28.69,-1.88,3.50,0.05,-0.14,-0.53,4713.44,849.12,1.45,0.00,0.00,-0.00
467866957,-8.00,-9.12,171.00,28.88,-2.12,3.12,-0.09,-0.03,-0.55,4713.44,849.12,1.45,0.00,0.00,-0.0
467876960,-8.06,-9.44,171.00,29.06,-1.94,2.69,-0.25,-0.00,-0.56,4713.44,849.12,1.46,0.00,0.00,-0.0
467886962,-8.06,-9.75,171.00,29.25,-2.00,2.00,-0.32,-0.06,-0.53,4713.44,849.12,1.45,0.00,0.00,-0.0
467896966,-8.06,-10.00,171.00,29.56,-2.00,0.94,-0.30,-0.09,-0.51,4713.44,849.12,1.47,0.00,0.00,-0.
467906970,-8.12,-10.31,170.94,29.81,-1.81,0.12,-0.31,-0.19,-0.44,4713.44,849.12,1.46,0.00,0.00,-0.
467917110,-8.12,-10.56,170.94,29.75,-1.25,-0.44,-0.26,-0.38,-0.42,4713.44,849.12,1.47,0.00,0.00,0.
467927112,-8.12,-10.88,170.94,29.44,-1.06,-1.00,-0.06,-0.37,-0.47,4713.44,849.12,1.47,0.00,0.00,0.
467937116,-8.12,-11.12,170.88,29.06,-0.69,-1.06,0.06,-0.48,-0.47,4713.44,849.12,1.47,0.00,0.00,0.0
467947121,-8.12,-11.44,170.88,28.62,-0.56,-1.06,0.08,-0.41,-0.53,4713.44,849.12,1.47,0.00,0.00,0.0
467957123,-8.12,-11.69,170.81,28.31,-0.50,-0.81,0.13,-0.17,-0.61,4713.44,849.12,1.49,0.00,0.00,0.0
467967126,-8.12,-12.00,170.81,28.12,-0.56,-0.81,0.25,-0.13,-0.66,4713.44,849.12,1.48,0.00,0.00,0.0
467977282,-8.12,-12.25,170.81,28.19,-0.75,-0.31,0.09,0.14,-0.71,4713.44,849.12,1.49,0.00,0.00,0.00
467987285,-8.12,-12.50,170.75,28.50,-0.81,0.00,-0.02,0.25,-0.65,4713.44,849.12,1.50,0.00,0.00,0.00
467999981,-8.19,-12.81,170.75,29.19,-0.94,0.06,0.00,0.25,-0.62,4713.44,849.12,1.50,0.00,0.00,-0.00
468011025,-8.19,-13.12,170.75,29.75,-0.94,0.12,-0.14,0.03,-0.61,4713.44,849.12,1.50,0.00,0.00,-0.0
468022007,-8.19,-13.38,170.69,30.12,-1.31,-0.19,-0.12,-0.09,-0.53,4713.44,849.12,1.50,0.00,0.00,0.
