Time,xAcc,yAcc,zAcc,latitude,longitude,alt,xSpeed,ySpeed,zSpeed
211841707,-0.18,-0.19,0.32,4713.43,849.07,0.54,-10000,-10000,33.01
211851711,-0.62,0.18,0.12,4713.43,849.07,0.56,-10000,-10000,33.01
211861714,0.08,0.06,-0.02,4713.43,849.07,0.53,-10000,-10000,33.01
211872549,-0.24,-0.16,0.12,4713.43,849.07,0.53,-10000,-10000,33.02
211882553,-0.89,-0.3,0.1,4713.43,849.07,0.55,-10000,-10000,33.02
211893103,-0.57,-0.1,0.16,4713.43,849.07,0.52,-10000,-10000,33.02
211903107,-1.24,-0.06,0.3,4713.43,849.07,0.52,-10000,-10000,33.03
211913111,-1.74,0.11,0.35,4713.43,849.07,0.55,-10000,-10000,33.03
211923115,-1.64,0.66,0.12,4713.43,849.07,0.55,-10000,-10000,33.03
211933943,-0.45,1.04,-0.16,4713.43,849.07,0.54,-10000,-10000,33.04
211943946,1,-0.53,-0.02,4713.43,849.07,0.48,-10000,-10000,33.04
211953949,0.11,-0.49,0.42,4713.43,849.07,0.52,-10000,-10000,33.04
211963951,-2.34,-0.14,0.63,4713.43,849.07,0.56,-10000,-10000,33.05
211975097,-1.04,0.73,-0.4,4713.43,849.07,0.54,-10000,-10000,33.05
211985100,-0.15,-0.42,0.86,4713.43,849.07,0.54,-10000,-10000,33.06
211997457,-2.6,0.8,0.26,4713.43,849.07,0.55,-10000,-10000,33.06
212009310,-0.28,-0.29,0.89,4713.43,849.07,0.58,-10000,-10000,33.08
212020325,1.63,-0.98,-0.94,4713.43,849.07,0.57,-10000,-10000,33.07
212031370,-1.86,0.89,1.65,4713.43,849.07,0.52,-10000,-10000,33.09
212041408,1.67,-0.61,-1.32,4713.43,849.07,0.55,-10000,-10000,33.08
212053036,-2.02,0.6,1.04,4713.43,849.07,0.55,-10000,-10000,33.09
212063051,-1.61,0.46,0.53,4713.43,849.07,0.53,-10000,-10000,33.1
212075572,2.43,-0.88,-0.58,4713.43,849.07,0.55,-10000,-10000,33.09
212085577,-2.77,1.79,0.95,4713.43,849.07,0.53,-10000,-10000,33.11
212098850,-1.58,-2.24,-1.02,4713.43,849.07,0.57,-10000,-10000,33.09
212110328,3.64,0.03,0.04,4713.43,849.07,0.54,-10000,-10000,33.1
212125599,-2.27,2.56,1.26,4713.43,849.07,0.55,-10000,-10000,33.12
212135603,-1.64,-2.14,-0.8,4713.43,849.07,0.54,-10000,-10000,33.11
212146430,-0.85,2.75,1.03,4713.43,849.07,0.54,-10000,-10000,33.13
212160514,0.19,-2.43,-0.47,4713.43,849.07,0.52,-10000,-10000,33.12
212171247,1.27,-1.09,-0.13,4713.43,849.07,0.54,-10000,-10000,33.12
212182152,-1.87,0.9,0.59,4713.43,849.07,0.53,-10000,-10000,33.13
212192156,-2.3,1.23,0.18,4713.43,849.07,0.52,-10000,-10000,33.13
212202158,0.32,0.29,0.18,4713.43,849.07,0.54,-10000,-10000,33.14
212212161,-0.9,-1.49,-0.01,4713.43,849.07,0.54,-10000,-10000,33.14
212222846,0.64,-0.21,0.21,4713.43,849.07,0.54,-10000,-10000,33.14
212232848,0.02,-0.46,0.16,4713.43,849.07,0.52,-10000,-10000,33.15
212243972,-0.77,0.69,0.09,4713.43,849.07,0.54,-10000,-10000,33.15
212253976,-0.15,-0.18,0.05,4713.43,849.07,0.53,-10000,-10000,33.15
212263980,0.54,-0.01,-0.18,4713.43,849.07,0.56,-10000,-10000,33.15
212273983,0.75,-1.02,-0.63,4713.43,849.07,0.53,-10000,-10000,33.15
212285633,0.69,-2.15,0.43,4713.43,849.07,0.55,-10000,-10000,33.15
212295636,-2.8,2.55,0.45,4713.43,849.07,0.54,-10000,-10000,33.16
212308296,1.61,1.68,-2.72,4713.43,849.07,0.52,-10000,-10000,33.13
212320617,-2.44,-2.33,0.72,4713.43,849.07,0.54,-10000,-10000,33.14
212334393,3.06,0.08,-5.17,4713.43,849.07,0.55,-10000,-10000,33.07
212344396,-1.64,-3.28,0.16,4713.43,849.07,0.54,-10000,-10000,33.07
212354399,-1.12,3.45,-1.95,4713.43,849.07,0.52,-10000,-10000,33.06
212364402,2.52,-2.57,-4.93,4713.43,849.07,0.54,-10000,-10000,33.01
212374413,3.66,1.87,-5.3,4713.43,849.07,0.54,-10000,-10000,32.96
212384821,-3.23,-2.16,1.2,4713.43,849.07,0.58,-10000,-10000,32.97
212394825,1.09,3.78,-4.6,4713.43,849.07,0.56,-10000,-10000,32.93
212404828,-1.96,-1.61,-0.08,4713.43,849.07,0.51,-10000,-10000,32.93
212414831,-3.01,-0.46,0.26,4713.43,849.07,0.54,-10000,-10000,32.93
212424834,3.9,1.22,-5.53,4713.43,849.07,0.54,-10000,-10000,32.88
212434836,-3.16,2.2,-0.71,4713.43,849.07,0.53,-10000,-10000,32.87
212444839,3.79,-2.1,-6.15,4713.43,849.07,0.55,-10000,-10000,32.82
212454842,-2.48,-1.27,-1.97,4713.43,849.07,0.57,-10000,-10000,32.8
212464845,2.67,-0.38,-7,4713.43,849.07,0.56,-10000,-10000,32.73
212474849,-3.13,3.59,-1.54,4713.43,849.07,0.52,-10000,-10000,32.72
212484854,-2.09,-0.46,-2.42,4713.43,849.07,0.54,-10000,-10000,32.69
212496502,-2.09,3.15,-3.78,4713.43,849.07,0.53,-10000,-10000,32.65
212506507,-3.02,3.14,-1.83,4713.43,849.07,0.55,-10000,-10000,32.63
212518244,-0.37,-0.56,-2.79,4713.43,849.07,0.55,-10000,-10000,32.6
212529781,1.48,-0.08,-6.01,4713.43,849.07,0.56,-10000,-10000,32.54
212539791,-2.06,2.75,-4.78,4713.43,849.07,0.55,-10000,-10000,32.49
212549795,-2.08,1.69,-2.77,4713.43,849.07,0.55,-10000,-10000,32.46
212563161,0.94,-0.93,-6.66,4713.43,849.07,0.53,-10000,-10000,32.38
212573408,-0.86,2.14,-6.84,4713.43,849.07,0.53,-10000,-10000,32.31
212584369,-2.25,2.39,-5.43,4713.43,849.07,0.55,-10000,-10000,32.25
212594372,-2.04,1.63,-4.73,4713.43,849.07,0.56,-10000,-10000,32.21
212606899,-0.91,-0.65,-4.36,4713.43,849.07,0.55,-10000,-10000,32.15
212616904,0.47,0.6,-7.5,4713.43,849.07,0.55,-10000,-10000,32.08
212629169,-0.85,2.78,-6.62,4713.43,849.07,0.54,-10000,-10000,32
212639171,-2.1,2.81,-5.7,4713.43,849.07,0.56,-10000,-10000,31.95
212652091,0.98,0.21,-7.3,2084.72,849.07,0.55,-10000,-10000,31.86
212663309,1.08,0.68,-7.62,2084.72,849.07,0.56,-10000,-10000,31.77
212676841,-0.68,3.43,-7.2,2084.72,849.07,0.53,-10000,-10000,31.68
212686846,-1.99,3.12,-3.98,2084.72,849.07,0.57,-10000,-10000,31.64
212698716,-0.81,0.17,-5.56,2084.72,849.07,0.55,-10000,-10000,31.57
212709402,1.5,-0.08,-6.2,2084.72,849.07,0.56,-10000,-10000,31.51
212725142,-0.61,2.66,-7.02,2084.72,849.07,0.55,-10000,-10000,31.4
212735145,-1.51,1.8,-4.37,2084.72,849.07,0.54,-10000,-10000,31.36
212746767,-0.26,0.1,-5.74,2084.72,849.07,0.55,-10000,-10000,31.3
212756771,1.43,0.06,-7.2,2084.72,849.07,0.56,-10000,-10000,31.23
212766773,0.83,1.5,-7.38,2084.72,849.07,0.56,-10000,-10000,31.15
212776776,-1.74,4.05,-4.81,2084.72,849.07,0.56,-10000,-10000,31.11
212786778,-1.45,1.18,-4.5,2084.72,849.07,0.58,-10000,-10000,31.06
212796782,0.42,-1.03,-5.52,2084.72,849.07,0.55,-10000,-10000,31.01
212806785,1.45,0.08,-7.87,2084.72,849.07,0.55,-10000,-10000,30.93
212816788,-1.48,2.64,-5.27,2084.72,849.07,0.56,-10000,-10000,30.88
212826791,-1.71,2.43,-4.93,2084.72,849.07,0.55,-10000,-10000,30.84
212839695,-0.72,-1.41,-4.98,2084.72,849.07,0.56,-10000,-10000,30.77
212849699,1.86,-1.15,-7.14,2084.72,849.07,0.56,-10000,-10000,30.7
212864910,-1.84,2.36,-4.82,2084.72,849.07,0.59,-10000,-10000,30.63
212876220,-1.52,0.22,-4.45,2084.72,849.07,0.58,-10000,-10000,30.59
212886224,1.46,-0.86,-6.05,2084.72,849.07,0.56,-10000,-10000,30.53
212896453,0.73,1.69,-7.15,2084.72,849.07,0.58,-10000,-10000,30.46
212906457,-1.11,2.81,-6.12,2084.72,849.07,0.56,-10000,-10000,30.4
212916459,-1.89,0.24,-4.39,2084.72,849.07,0.58,-10000,-10000,30.35
212926464,0.04,-1.59,-4.16,2084.72,849.07,0.54,-10000,-10000,30.31
212937879,1.69,2.4,-7.36,2084.72,849.07,0.56,-10000,-10000,30.23
212947882,-0.53,3.71,-6.88,2084.72,849.07,0.56,-10000,-10000,30.17
212957885,-1.08,2.58,-4.72,2084.72,849.07,0.55,-10000,-10000,30.12
212969070,-0.23,1.25,-4.45,2084.72,849.07,0.57,-10000,-10000,30.07
212979073,1.63,0.76,-7.86,2084.72,849.07,0.57,-10000,-10000,30
212989488,0.59,3.89,-7.77,2084.72,849.07,0.57,-10000,-10000,29.92
212999492,-1.26,3.59,-5.4,2084.72,849.07,0.57,-10000,-10000,29.86
213010096,-0.54,1.12,-4.95,2084.72,849.07,0.59,-10000,-10000,29.81
213020665,2.65,0.37,-7.59,2084.72,849.07,0.57,-10000,-10000,29.74
213035883,1.75,2.96,-7.9,2084.72,849.07,0.57,-10000,-10000,29.62
213049392,-0.53,1.39,-4.35,2084.72,849.07,0.58,-10000,-10000,29.56
213061102,2.54,0.25,-7.55,2084.72,849.07,0.58,-10000,-10000,29.48
213072412,1.9,2.14,-7.84,2084.72,849.07,0.58,-10000,-10000,29.39
213087859,-0.41,3.04,-5.2,2084.72,849.07,0.57,-10000,-10000,29.31
213097862,3.52,-0.14,-6.94,2084.72,849.07,0.6,-10000,-10000,29.24
213107865,2.71,1.66,-7.74,2084.72,849.07,0.59,-10000,-10000,29.17
213119130,0.42,3.07,-6.82,2084.72,849.07,0.59,-10000,-10000,29.09
213129133,-0.2,1.87,-4.06,2084.72,849.07,0.59,-10000,-10000,29.05
213139135,3.1,-1.45,-5.37,2084.72,849.07,0.6,-10000,-10000,29
213149139,2.7,0.65,-7.72,2084.72,849.07,0.6,-10000,-10000,28.93
213161745,0.61,4.04,-6.5,2084.72,849.07,0.61,-10000,-10000,28.85
213173345,-0.37,2.96,-5.39,2084.72,849.07,0.63,-10000,-10000,28.79
213188732,3.2,0.96,-7.52,2084.72,849.07,0.61,-10000,-10000,28.67
213198736,1.85,3.31,-7.5,2084.72,849.07,0.59,-10000,-10000,28.6
213209561,-1.07,3.07,-5.08,2084.72,849.07,0.6,-10000,-10000,28.55
213219564,3.37,-0.77,-5.83,2084.72,849.07,0.6,-10000,-10000,28.49
213229568,2.34,1.83,-7.49,2084.72,849.07,0.62,-10000,-10000,28.42
213239571,-0.98,3.89,-4.69,2084.72,849.07,0.62,-10000,-10000,28.37
213249574,-0.67,-0.51,-3.3,2084.72,849.07,0.6,-10000,-10000,28.34
213260221,2.36,2.8,-8.51,2084.72,849.07,0.63,-10000,-10000,28.25
213270224,-1.11,2.49,-5.02,2084.72,849.07,0.62,-10000,-10000,28.2
213281517,-0.75,0.05,-3.38,2084.72,849.07,0.62,-10000,-10000,28.17
213291520,2.55,-1.32,-6.37,2084.72,849.07,0.62,-10000,-10000,28.11
213303959,-1.46,3.74,-5.7,2084.72,849.07,0.62,-10000,-10000,28.04
213315321,2.32,-1.27,-6.64,2084.72,849.07,0.63,-10000,-10000,27.96
213330148,1.3,2.08,-8.33,2084.72,849.07,0.65,-10000,-10000,27.84
213340151,-1.56,-0.47,-4.36,2084.72,849.07,0.62,-10000,-10000,27.8
213351980,1.71,-0.99,-7.73,2084.72,849.07,0.65,-10000,-10000,27.71
213361983,0.53,2.05,-7.71,2084.72,849.07,0.64,-10000,-10000,27.64
213375320,1.48,-1.34,-8.1,2084.72,849.07,0.65,-10000,-10000,27.53
213386252,1.48,-1.34,-8.1,2084.72,849.07,0.67,-10000,-10000,27.44
213396255,-0.31,1.75,-7.86,2084.72,849.07,0.67,-10000,-10000,27.37
213406258,-2.31,-0.42,-4.08,2084.72,849.07,0.67,-10000,-10000,27.33
213419187,-0.91,1.68,-7.16,2084.72,849.07,0.69,-10000,-10000,27.24
213429189,-3.94,1.81,-3.91,2084.72,849.07,0.69,-10000,-10000,27.2
213439192,-2.23,-0.96,-3.82,2084.72,849.07,0.68,-10000,-10000,27.17
213449196,0.31,-1.07,-7.4,2084.72,849.07,0.68,-10000,-10000,27.09
213459646,-4.23,2.1,-3.95,2084.72,849.07,0.69,-10000,-10000,27.05
213469650,-1.56,-0.78,-4.44,2084.72,849.07,0.71,-10000,-10000,27.01
213480396,-0.21,-0.18,-7.87,2084.72,849.07,0.68,-10000,-10000,26.93
213490400,-4.58,1.38,-2.91,2084.72,849.07,0.72,-10000,-10000,26.9
213500403,-1.11,-1.3,-4.71,2084.72,849.07,0.72,-10000,-10000,26.86
213510405,-0.56,-0.15,-7.34,2084.72,849.07,0.74,-10000,-10000,26.78
213520409,-4,2.82,-6.12,2084.72,849.07,0.75,-10000,-10000,26.72
213530413,-0.55,-1.74,-5.53,2084.72,849.07,0.75,-10000,-10000,26.67
213540417,-1.15,2.08,-7.29,2084.72,849.07,0.75,-10000,-10000,26.6
213550427,-5.21,2.07,-3.72,2084.72,849.07,0.76,-10000,-10000,26.56
213560645,-1.99,-1.78,-2.98,2084.72,849.07,0.75,-10000,-10000,26.54
213570647,-4.11,3.17,-3.56,2084.72,849.07,0.75,-10000,-10000,26.5
213580763,-3.87,-1.37,-2.65,2084.72,849.07,0.76,-10000,-10000,26.48
213590767,-0.37,-0.82,-6.76,2084.72,849.07,0.75,-10000,-10000,26.41
213600772,-3.65,2.67,-4.4,2084.72,849.07,0.79,-10000,-10000,26.37
213610776,0.22,-0.97,-7.03,2084.72,849.07,0.78,-10000,-10000,26.3
213624013,-3.29,2.76,-6.02,2084.72,849.07,0.79,-10000,-10000,26.22
213638335,0.44,-2.5,-6.39,2084.72,849.07,0.78,-10000,-10000,26.13
213648338,0.44,-2.5,-6.39,2084.72,849.07,0.81,-10000,-10000,26.07
213658341,-0.27,-1.56,-5.28,2084.72,849.07,0.8,-10000,-10000,26.02
213668343,-0.65,2.65,-8.4,2084.72,849.07,0.8,-10000,-10000,25.94
213680305,-4.12,2.42,-2.37,2084.72,849.07,0.79,-10000,-10000,25.91
213690308,0.33,1.34,-7.6,2084.72,849.07,0.79,-10000,-10000,25.84
213701915,-4.23,2.77,-4.5,2084.72,849.07,0.79,-10000,-10000,25.79
213711918,-1.9,-1.15,-3.13,2084.72,849.07,0.81,-10000,-10000,25.76
213722808,1.56,-0.58,-8.79,2084.72,849.07,0.82,-10000,-10000,25.67
213732812,-2.42,-0.53,-3.65,2084.72,849.07,0.82,-10000,-10000,25.63
213743130,1.49,-0.57,-7.88,4713.43,849.07,0.82,-10000,-10000,25.55
213753132,-2.68,3.23,-5.02,4713.43,849.07,0.83,-10000,-10000,25.5
213766907,-1.78,3,-5.89,4713.43,849.07,0.83,-10000,-10000,25.42
213781024,-2.18,0.7,-2.66,4713.43,849.07,0.85,-10000,-10000,25.39
213791027,2.48,-1.9,-5.53,4713.43,849.07,0.85,-10000,-10000,25.34
213801031,-1.55,3.25,-6.1,4713.43,849.07,0.85,-10000,-10000,25.28
213811033,3.12,-2.42,-6.73,4713.43,849.07,0.85,-10000,-10000,25.21
213822600,-1.62,3.84,-6.26,4713.43,849.07,0.86,-10000,-10000,25.14
213832603,-0.23,-0.82,-1.43,4713.43,849.07,0.86,-10000,-10000,25.13
213844822,3.05,-0.81,-6.68,4713.43,849.07,0.88,-10000,-10000,25.05
213854837,2.29,-2.22,-2.65,4713.43,849.07,0.9,-10000,-10000,25.02
213869571,-1.03,2.63,-1.69,4713.43,849.07,0.89,-10000,-10000,25
213879575,5.08,-2.84,-6.01,4713.43,849.07,0.9,-10000,-10000,24.94
213892581,0.54,-1.62,-1.75,4713.43,849.07,0.92,-10000,-10000,24.92
213902584,5.44,-0.62,-6.12,4713.43,849.07,0.92,-10000,-10000,24.86
213912588,-2.32,3.8,-2.28,4713.43,849.07,0.94,-10000,-10000,24.84
213922591,4.23,-3.03,-3.6,4713.43,849.07,0.95,-10000,-10000,24.81
213933030,-1.63,1.98,-1.58,4713.43,849.07,0.96,-10000,-10000,24.79
213943035,6,-3.12,-4.54,4713.43,849.07,0.97,-10000,-10000,24.75
213953262,0.66,3.84,-4.46,4713.43,849.07,0.98,-10000,-10000,24.71
213963265,0.92,-0.44,-0.4,4713.43,849.07,1,-10000,-10000,24.7
213974871,-0.22,5.03,-1.1,4713.43,849.07,1.02,-10000,-10000,24.69
213985200,4.23,-1.47,-3.62,4713.43,849.07,1.04,-10000,-10000,24.66
213998254,0.42,3.83,-2.54,4713.43,849.07,1.05,-10000,-10000,24.63
214008803,-0.79,2.32,0.17,4713.43,849.07,1.07,-10000,-10000,24.63
214019367,6.35,-0.78,-6.33,4713.43,849.07,1.09,-10000,-10000,24.57
214030813,0.31,4.39,0.41,4713.43,849.07,1.11,-10000,-10000,24.57
214040815,7.15,-2.27,-4.04,4713.43,849.07,1.12,-10000,-10000,24.53
214050819,7.01,-3.64,-1.54,4713.43,849.07,1.14,-10000,-10000,24.52
214060823,2.55,3.66,-1.42,4713.43,849.07,1.16,-10000,-10000,24.51
214071512,4.18,-1.96,-1.29,4713.43,849.07,1.18,-10000,-10000,24.5
214081515,5.25,2.43,-2.01,4713.43,849.07,1.2,-10000,-10000,24.48
214093523,5.8,3.35,-2.77,4713.43,849.07,1.22,-10000,-10000,24.45
214103526,2.75,-1.11,0.8,4713.43,849.07,1.24,-10000,-10000,24.46
214114083,5.52,3.6,-2.13,4713.43,849.07,1.24,-10000,-10000,24.44
214124087,2.77,-1.74,0.75,4713.43,849.07,1.26,-10000,-10000,24.45
214134091,5.22,-2.02,-0.38,4713.43,849.07,1.26,-10000,-10000,24.44
214144093,1.97,5.49,0.78,4713.43,849.07,1.26,-10000,-10000,24.45
214154097,6.09,-1.45,-1.78,4713.43,849.07,1.27,-10000,-10000,24.44
214166642,1.22,4.98,1.32,4713.43,849.07,1.27,-10000,-10000,24.46
214177974,-0.28,4.61,2.67,4713.43,849.07,1.25,-10000,-10000,24.49
214194189,-0.36,3.09,2.18,4713.43,849.07,1.24,-10000,-10000,24.53
214207077,6.63,1.86,-3.35,4713.43,849.07,1.22,-10000,-10000,24.49
214222605,3.71,-2.15,-1.77,4713.43,849.07,1.2,-10000,-10000,24.46
214232614,0.6,4.63,-1.41,4713.43,849.07,1.17,-10000,-10000,24.45
214242617,6.02,-2.48,-4.38,4713.43,849.07,1.15,-10000,-10000,24.41
214254544,6.43,-0.21,-6.45,4713.43,849.07,1.14,-10000,-10000,24.33
214264547,-1.41,1.13,-0.86,4713.43,849.07,1.11,-10000,-10000,24.32
214277471,4.95,1.72,-6.46,4713.43,849.07,1.1,-10000,-10000,24.24
214289378,0.33,-1.63,-3.05,4713.43,849.07,1.1,-10000,-10000,24.21
214299529,1.45,-2.79,-4.97,4713.43,849.07,1.08,-10000,-10000,24.16
214309533,2.52,-2.75,-6.57,4713.43,849.07,1.06,-10000,-10000,24.1
214323120,0.12,4.53,-7.22,4713.43,849.07,1.06,-10000,-10000,24
214333124,0.07,4.24,-7.69,4713.43,849.07,1.09,-10000,-10000,23.93
214346947,0.75,-3.32,-6.8,4713.43,849.07,1.07,-10000,-10000,23.83
214356951,0.86,3.45,-9.31,4713.43,849.07,1.07,-10000,-10000,23.74
214367713,-1.76,-1.26,-7.19,4713.43,849.07,1.1,-10000,-10000,23.67
214379273,-2.58,-1.6,-6.3,4713.43,849.07,1.09,-10000,-10000,23.6
214392492,-3.03,-1.66,-6.05,4713.43,849.07,1.11,-10000,-10000,23.52
214402495,-1,2.09,-11.14,4713.43,849.07,1.12,-10000,-10000,23.41
214412500,-1.06,1.64,-11.25,4713.43,849.07,1.14,-10000,-10000,23.3
214422503,-4.81,-1.89,-4.99,4713.43,849.07,1.17,-10000,-10000,23.25
214436123,-0.68,2,-11.24,4713.43,849.07,1.11,-10000,-10000,23.1
214446127,-6.84,-1.58,-4.81,4713.43,849.07,1.11,-10000,-10000,23.05
214456130,-8.29,-0.55,-5.11,4713.43,849.07,1.24,-10000,-10000,23.01
214466134,0.16,0.13,-10.86,4713.43,849.07,1.27,-10000,-10000,22.9
214476137,-9.35,0.24,-4.39,4713.43,849.07,1.29,-10000,-10000,22.86
214486141,-1.16,2.62,-10.55,4713.43,849.07,1.01,-10000,-10000,22.75
214496144,-2.36,2.67,-9.31,4713.43,849.07,1.07,-10000,-10000,22.66
214506148,-6.68,-2.26,-3.83,4713.43,849.07,0.61,-10000,-10000,22.62
214516150,-3.45,2.54,-7.88,4713.43,849.07,0.6,-10000,-10000,22.55
214526153,-3.64,4.36,-6.22,4713.43,849.07,0.59,-10000,-10000,22.49
214536156,-6.01,-4.22,-4.01,4713.43,849.07,0.56,-10000,-10000,22.45
214546158,-6.8,3.62,-3.63,4713.43,849.07,0.57,-10000,-10000,22.41
214556161,-4.85,-4.61,-4.23,4713.43,849.07,0.53,-10000,-10000,22.37
214566283,-7.29,-5.08,-2.93,4713.43,849.07,0.53,-10000,-10000,22.35
214576286,-4.04,2.22,-3.42,4713.43,849.07,0.51,-10000,-10000,22.31
214587236,-7.47,-2.66,-0.65,4713.43,849.07,0.52,-10000,-10000,22.31
214597240,-2.44,-0.5,-5.06,4713.43,849.07,0.52,-10000,-10000,22.26
214607243,-4.82,-3.63,-4.16,4713.43,849.07,0.52,-10000,-10000,22.22
214617245,-4.5,2.25,-4.25,4713.43,849.07,0.53,-10000,-10000,22.18
214627248,-9.37,-0.11,0.71,4713.43,849.07,0.51,-10000,-10000,22.19
214637251,-4.61,-2.4,-4.13,4713.43,849.07,0.54,-10000,-10000,22.15
214648703,-8.32,1.99,-1.05,4713.43,849.07,0.56,-10000,-10000,22.14
214658706,-7.2,-0.74,-2.25,4713.43,849.07,0.56,-10000,-10000,22.12
214673870,-4.94,2.13,-5.79,4713.43,849.07,0.58,-10000,-10000,22.03
214688024,-8.05,-1.7,-1.78,4713.43,849.07,0.59,-10000,-10000,22.01
214698028,-4.53,-1,-3.72,4713.43,849.07,0.65,-10000,-10000,21.97
214709247,-4.98,1.37,-5.96,4713.43,849.07,0.79,-10000,-10000,21.91
214720765,-8.05,2.24,-3.89,4713.43,849.07,0.86,-10000,-10000,21.87
214732223,-4.29,0.62,-7.65,4713.43,849.07,0.92,-10000,-10000,21.78
214743195,-4.29,0.62,-7.65,4713.43,849.07,1.01,-10000,-10000,21.7
214754413,-7.28,1.28,-4.7,4713.43,849.07,1.09,-10000,-10000,21.65
214764417,-2.95,1.38,-10.07,4713.43,849.07,1.1,-10000,-10000,21.55
214777021,-6.95,2.87,-6.29,4713.43,849.07,1.11,-10000,-10000,21.47
214787025,-2.26,-2.39,-8.25,4713.43,849.07,1.2,-10000,-10000,21.39
214798498,-2.52,2.08,-12.46,4713.43,849.07,1.19,-10000,-10000,21.25
214808501,0.83,-3.24,-12.43,4713.43,849.07,1.17,-10000,-10000,21.13
214820771,-6.28,3.89,-7.95,4713.43,849.07,1.16,-10000,-10000,21.03
214832374,-3.42,3.02,-8.11,4713.43,849.07,1.15,-10000,-10000,20.94
214846415,-4.92,4.29,-7.09,4713.43,849.07,1.15,-10000,-10000,20.84
214856419,2.91,-3.36,-13.23,4713.43,849.07,1.17,-10000,-10000,20.71
214866422,-4.25,4.19,-5.71,4713.43,849.07,1.19,-10000,-10000,20.66
214876424,3.51,-2.94,-12.08,4713.43,849.07,1.22,-10000,-10000,20.54
214888508,4.07,-3.48,-10.05,4713.43,849.07,1.24,-10000,-10000,20.42
214898513,-2.19,3.62,-4.8,4713.43,849.07,1.28,-10000,-10000,20.37
214911457,6.05,-2.77,-9.44,4713.43,849.07,1.34,-10000,-10000,20.25
214927393,-0.44,1.58,-3.54,4713.43,849.07,1.38,-10000,-10000,20.2
214937396,5.23,0.18,-7.12,4713.43,849.07,1.44,-10000,-10000,20.13
214949527,1.97,-0.43,-2.06,4713.43,849.07,1.48,-10000,-10000,20.11
214959530,4.06,1.66,-3.48,4713.43,849.07,1.56,-10000,-10000,20.08
214973124,7.5,-3,-3.46,4713.43,849.07,1.62,-10000,-10000,20.03
214984071,0.48,2.24,2.02,4713.43,849.07,1.69,-10000,-10000,20.06
214998047,7.15,1.22,-1.72,4713.43,849.07,1.72,-10000,-10000,20.03
215008050,1.28,3.21,2.9,4713.43,849.07,1.78,-10000,-10000,20.06
215020048,7.66,-0.88,-1.34,4713.43,849.07,1.82,-10000,-10000,20.05
215030691,5.03,-3.66,1.12,4713.43,849.07,1.83,-10000,-10000,20.06
215043924,2.25,0.26,3.93,4713.43,849.07,1.86,-10000,-10000,20.12
215053927,6.55,-2.75,0.38,4713.43,849.07,1.87,-10000,-10000,20.12
215063931,2.49,-2.72,2.1,4713.43,849.07,1.86,-10000,-10000,20.15
215074250,4.86,1.36,1.95,4713.43,849.07,1.88,-10000,-10000,20.17
215084603,6.34,0.87,0.54,4713.43,849.07,1.87,-10000,-10000,20.18
215095113,6.34,0.87,0.54,4713.43,849.07,1.86,-10000,-10000,20.18
215105116,4.96,-0.89,0.17,4713.43,849.07,1.84,-10000,-10000,20.19
215116314,5.5,-1.67,0.16,4713.43,849.07,1.84,-10000,-10000,20.19
215126318,6.34,-1.67,0.28,4713.43,849.07,1.82,-10000,-10000,20.2
