Time,xAcc,yAcc,zAcc,latitude,longitude,alt,xSpeed,ySpeed,zSpeed
60482784,0,-0.03,-0.18,0,0,0.5,-10000,-10000,-0.21
60492787,0,-0.01,-0.19,0,0,0.49,-10000,-10000,-0.21
60502791,0.01,-0.02,-0.19,0,0,0.49,-10000,-10000,-0.21
60512793,0,0,-0.19,0,0,0.51,-10000,-10000,-0.21
60525142,0.01,-0.01,-0.18,0,0,0.51,-10000,-10000,-0.21
60535146,0.02,-0.02,-0.21,0,0,0.5,-10000,-10000,-0.21
60551512,0.01,-0.03,-0.19,0,0,0.52,-10000,-10000,-0.21
60565980,0.01,-0.02,-0.2,0,0,0.5,-10000,-10000,-0.21
60582388,0,-0.01,-0.18,0,0,0.52,-10000,-10000,-0.21
60592391,-0.01,0,-0.2,0,0,0.51,-10000,-10000,-0.21
60605573,0,-0.02,-0.19,0,0,0.51,-10000,-10000,-0.21
60617792,0,-0.01,-0.21,0,0,0.51,-10000,-10000,-0.21
60633373,0,-0.01,-0.18,0,0,0.52,-10000,-10000,-0.21
60643386,0,0,-0.18,0,0,0.51,-10000,-10000,-0.21
60656545,-0.02,0,-0.21,0,0,0.53,-10000,-10000,-0.21
60669183,0,-0.02,-0.2,0,0,0.49,-10000,-10000,-0.21
60685370,0,0,-0.2,0,0,0.51,-10000,-10000,-0.21
60701518,-0.01,-0.02,-0.19,0,0,0.52,-10000,-10000,-0.21
60711919,0,-0.01,-0.18,0,0,0.51,-10000,-10000,-0.21
60722807,0,-0.02,-0.19,0,0,0.52,-10000,-10000,-0.21
60732809,0,0,-0.19,0,0,0.51,-10000,-10000,-0.21
60742813,0,0,-0.19,0,0,0.51,-10000,-10000,-0.21
60752815,0,-0.03,-0.2,0,0,0.51,-10000,-10000,-0.21
60762820,-0.01,-0.03,-0.18,0,0,0.51,-10000,-10000,-0.21
60772836,0.01,-0.02,-0.17,0,0,0.52,-10000,-10000,-0.21
60784435,0,-0.03,-0.2,0,0,0.48,-10000,-10000,-0.21
60794496,-0.01,-0.03,-0.18,0,0,0.52,-10000,-10000,-0.21
60807830,0,0,-0.22,0,0,0.52,-10000,-10000,-0.21
60820121,0,-0.02,-0.17,0,0,0.5,-10000,-10000,-0.21
60833186,0,-0.01,-0.18,0,0,0.51,-10000,-10000,-0.21
60843191,0,-0.01,-0.19,0,0,0.52,-10000,-10000,-0.21
60854816,0,0,-0.21,0,0,0.5,-10000,-10000,-0.21
60865417,0,-0.02,-0.21,0,0,0.53,-10000,-10000,-0.21
60877100,-0.02,-0.02,-0.2,0,0,0.51,-10000,-10000,-0.21
60887104,-0.01,-0.01,-0.15,0,0,0.51,-10000,-10000,-0.21
60903728,0,-0.01,-0.2,0,0,0.5,-10000,-10000,-0.21
60913731,0,-0.01,-0.17,0,0,0.49,-10000,-10000,-0.21
60927933,0,-0.02,-0.18,0,0,0.5,-10000,-10000,-0.21
60942545,0,0,-0.16,0,0,0.5,-10000,-10000,-0.21
60954355,0,-0.03,-0.2,0,0,0.49,-10000,-10000,-0.21
60964358,0.01,-0.04,-0.2,0,0,0.52,-10000,-10000,-0.21
60976241,-0.01,-0.01,-0.18,0,0,0.5,-10000,-10000,-0.21
60986245,0,-0.01,-0.19,0,0,0.5,-10000,-10000,-0.21
61001601,0,0,-0.21,0,0,0.51,-10000,-10000,-0.21
61012185,0.01,-0.02,-0.18,4713.44,849.06,0.5,-10000,-10000,-0.21
61023254,0.01,0,-0.19,4713.44,849.06,0.49,-10000,-10000,-0.21
61033258,0,-0.03,-0.18,4713.44,849.06,0.5,-10000,-10000,-0.21
61044289,-0.01,-0.03,-0.21,4713.44,849.06,0.5,-10000,-10000,-0.21
61054293,0.01,-0.03,-0.19,4713.44,849.06,0.51,-10000,-10000,-0.21
61064297,0,-0.02,-0.18,4713.44,849.06,0.5,-10000,-10000,-0.21
61074301,-0.01,-0.03,-0.21,4713.44,849.06,0.49,-10000,-10000,-0.21
61084305,0,-0.02,-0.17,4713.44,849.06,0.5,-10000,-10000,-0.21
61094308,0,0,-0.22,4713.44,849.06,0.5,-10000,-10000,-0.21
61108143,0.01,0,-0.2,4713.44,849.06,0.49,-10000,-10000,-0.21
61123562,0,0,-0.18,4713.44,849.06,0.51,-10000,-10000,-0.21
61133566,0,-0.01,-0.19,4713.44,849.06,0.5,-10000,-10000,-0.21
61143569,0,0,-0.18,4713.44,849.06,0.51,-10000,-10000,-0.21
61153572,-0.01,-0.02,-0.17,4713.44,849.06,0.5,-10000,-10000,-0.21
61163706,0,0,-0.16,4713.44,849.06,0.5,-10000,-10000,-0.21
61173710,0,0,-0.21,4713.44,849.06,0.52,-10000,-10000,-0.21
61183714,0.01,-0.03,-0.19,4713.44,849.06,0.51,-10000,-10000,-0.21
61193716,0.01,0,-0.17,4713.44,849.06,0.51,-10000,-10000,-0.21
61203797,0.01,-0.01,-0.21,4713.44,849.06,0.51,-10000,-10000,-0.21
61213800,0,-0.03,-0.21,4713.44,849.06,0.5,-10000,-10000,-0.21
61226225,0,0,-0.18,4713.44,849.06,0.51,-10000,-10000,-0.21
61236228,0,-0.03,-0.19,4713.44,849.06,0.49,-10000,-10000,-0.21
61251624,0,-0.01,-0.2,4713.44,849.06,0.5,-10000,-10000,-0.21
61267079,0.02,-0.03,-0.2,4713.44,849.06,0.5,-10000,-10000,-0.21
61282232,0.01,-0.03,-0.18,4713.44,849.06,0.5,-10000,-10000,-0.21
61292977,0,-0.03,-0.2,4713.44,849.06,0.5,-10000,-10000,-0.21
61305695,0,-0.02,-0.19,4713.44,849.06,0.5,-10000,-10000,-0.21
61315698,-0.01,-0.01,-0.19,4713.44,849.06,0.5,-10000,-10000,-0.21
61326665,0,-0.04,-0.21,4713.44,849.06,0.52,-10000,-10000,-0.21
61336668,-0.01,-0.01,-0.16,4713.44,849.06,0.51,-10000,-10000,-0.21
61350567,0.01,0,-0.19,4713.44,849.06,0.52,-10000,-10000,-0.21
61362334,0,-0.01,-0.17,4713.44,849.06,0.52,-10000,-10000,-0.21
61375706,0,-0.01,-0.2,4713.44,849.06,0.51,-10000,-10000,-0.21
61385709,0,0,-0.16,4713.44,849.06,0.51,-10000,-10000,-0.21
61395712,0,0,-0.2,4713.44,849.06,0.5,-10000,-10000,-0.21
61405716,0,-0.02,-0.21,4713.44,849.06,0.52,-10000,-10000,-0.21
61416977,-0.01,-0.02,-0.18,4713.44,849.06,0.52,-10000,-10000,-0.21
61428353,-0.03,0,-0.19,4713.44,849.06,0.51,-10000,-10000,-0.21
61442434,0,-0.02,-0.2,4713.44,849.06,0.5,-10000,-10000,-0.21
61457642,0.01,0,-0.18,4713.44,849.06,0.48,-10000,-10000,-0.21
61473863,0,-0.02,-0.18,4713.44,849.06,0.51,-10000,-10000,-0.21
61484186,0.01,-0.01,-0.19,4713.44,849.06,0.49,-10000,-10000,-0.21
61498438,-0.01,0,-0.19,4713.44,849.06,0.5,-10000,-10000,-0.21
61515775,-0.01,-0.01,-0.18,4713.44,849.06,0.51,-10000,-10000,-0.21
61528393,-0.02,0,-0.19,4713.44,849.06,0.51,-10000,-10000,-0.21
61538396,0,-0.03,-0.19,4713.44,849.06,0.51,-10000,-10000,-0.21
61552707,0,-0.01,-0.2,4713.44,849.06,0.49,-10000,-10000,-0.21
61563437,0.02,-0.01,-0.2,4713.44,849.06,0.5,-10000,-10000,-0.21
61573817,0.02,-0.01,-0.19,4713.44,849.06,0.51,-10000,-10000,-0.21
61583820,0,0,-0.17,4713.44,849.06,0.52,-10000,-10000,-0.21
61594101,0,-0.03,-0.17,4713.44,849.06,0.52,-10000,-10000,-0.21
61606042,0,-0.03,-0.2,4713.44,849.06,0.52,-10000,-10000,-0.21
61616045,0.01,-0.02,-0.2,4713.44,849.06,0.51,-10000,-10000,-0.21
61629362,0,-0.02,-0.18,4713.44,849.06,0.5,-10000,-10000,-0.21
61639366,0,-0.02,-0.2,4713.44,849.06,0.5,-10000,-10000,-0.21
61655983,0,0,-0.2,4713.44,849.06,0.51,-10000,-10000,-0.21
61665987,-0.01,0,-0.17,4713.44,849.06,0.51,-10000,-10000,-0.21
61678933,0,0,-0.19,4713.44,849.06,0.51,-10000,-10000,-0.21
61688936,0,-0.02,-0.21,4713.44,849.06,0.51,-10000,-10000,-0.21
61702311,-0.01,0,-0.2,4713.44,849.06,0.52,-10000,-10000,-0.21
61713382,-0.01,-0.02,-0.17,4713.44,849.06,0.52,-10000,-10000,-0.21
61725748,0,-0.03,-0.19,4713.44,849.06,0.51,-10000,-10000,-0.21
61735753,0.03,-0.03,-0.18,4713.44,849.06,0.52,-10000,-10000,-0.21
61749728,0,0,-0.17,4713.44,849.06,0.52,-10000,-10000,-0.21
61762398,-0.01,0,-0.21,4713.44,849.06,0.52,-10000,-10000,-0.21
61777831,0,0,-0.16,4713.44,849.06,0.51,-10000,-10000,-0.21
61789584,0,0,-0.16,4713.44,849.06,0.52,-10000,-10000,-0.21
61802173,0,-0.04,-0.22,4713.44,849.06,0.52,-10000,-10000,-0.21
61813354,0,-0.02,-0.21,4713.44,849.06,0.52,-10000,-10000,-0.21
61826083,0,0,-0.18,4713.44,849.06,0.51,-10000,-10000,-0.21
61836086,0,-0.02,-0.19,4713.44,849.06,0.52,-10000,-10000,-0.21
61848792,0,0,-0.2,4713.44,849.06,0.52,-10000,-10000,-0.21
61861603,0,-0.03,-0.21,4713.44,849.06,0.5,-10000,-10000,-0.21
61875440,0.01,-0.03,-0.19,4713.44,849.06,0.52,-10000,-10000,-0.21
61885443,0,0,-0.16,4713.44,849.06,0.51,-10000,-10000,-0.21
61896562,-0.01,-0.02,-0.19,4713.44,849.06,0.52,-10000,-10000,-0.21
61906566,0,0,-0.22,4713.44,849.06,0.5,-10000,-10000,-0.21
61919582,0,-0.01,-0.19,4713.44,849.06,0.53,-10000,-10000,-0.21
61932443,0,-0.02,-0.19,4713.44,849.06,0.51,-10000,-10000,-0.21
61948356,0,-0.02,-0.17,4713.44,849.06,0.51,-10000,-10000,-0.21
61964186,-0.01,-0.02,-0.2,4713.44,849.06,0.51,-10000,-10000,-0.21
61979086,-0.01,-0.01,-0.18,4713.44,849.06,0.52,-10000,-10000,-0.21
61992983,-0.01,0,-0.16,4713.44,849.06,0.51,-10000,-10000,-0.21
62008569,0,-0.01,-0.2,4713.44,849.06,0.51,-10000,-10000,-0.21
62024507,0,-0.01,-0.18,4713.44,849.06,0.51,-10000,-10000,-0.21
62037775,0,-0.03,-0.14,4713.44,849.06,0.5,-10000,-10000,-0.21
62048427,0.02,-0.02,-0.17,4713.44,849.06,0.5,-10000,-10000,-0.21
62061482,0,-0.02,-0.18,4713.44,849.06,0.52,-10000,-10000,-0.21
62073667,0,-0.02,-0.18,4713.44,849.06,0.53,-10000,-10000,-0.21
62087798,-0.01,-0.01,-0.18,4713.44,849.06,0.51,-10000,-10000,-0.21
62098128,-0.02,0,-0.18,4713.44,849.06,0.53,-10000,-10000,-0.21
62110943,0,-0.02,-0.19,4713.44,849.06,0.51,-10000,-10000,-0.21
62123523,0,0,-0.2,4713.44,849.06,0.52,-10000,-10000,-0.21
62137569,-0.01,-0.02,-0.17,4713.44,849.06,0.51,-10000,-10000,-0.21
62147573,0.01,-0.02,-0.18,4713.44,849.06,0.52,-10000,-10000,-0.21
62161710,0.01,-0.01,-0.21,4713.44,849.06,0.51,-10000,-10000,-0.21
62177483,0,-0.01,-0.19,4713.44,849.06,0.51,-10000,-10000,-0.21
62187487,-0.01,-0.03,-0.16,4713.44,849.06,0.5,-10000,-10000,-0.21
62199510,0,0,-0.18,4713.44,849.06,0.52,-10000,-10000,-0.21
62211690,0,-0.03,-0.23,4713.44,849.06,0.53,-10000,-10000,-0.21
62226363,0,-0.01,-0.18,4713.44,849.06,0.52,-10000,-10000,-0.21
62236366,0.01,-0.02,-0.18,4713.44,849.06,0.53,-10000,-10000,-0.21
62249460,0,0,-0.21,4713.44,849.06,0.51,-10000,-10000,-0.21
62261607,0,0,-0.19,4713.44,849.06,0.52,-10000,-10000,-0.21
62277124,0,-0.01,-0.2,4713.44,849.06,0.51,-10000,-10000,-0.21
62287127,0,-0.01,-0.19,4713.44,849.06,0.51,-10000,-10000,-0.21
62299464,-0.01,-0.02,-0.19,4713.44,849.06,0.51,-10000,-10000,-0.21
62311655,0.01,-0.02,-0.2,4713.44,849.06,0.51,-10000,-10000,-0.21
62324647,0,-0.01,-0.21,4713.44,849.06,0.53,-10000,-10000,-0.21
62335523,0,-0.02,-0.2,4713.44,849.06,0.51,-10000,-10000,-0.21
62346629,0,-0.02,-0.19,4713.44,849.06,0.52,-10000,-10000,-0.21
62356632,0.01,-0.01,-0.2,4713.44,849.06,0.52,-10000,-10000,-0.21
62366834,-0.01,0,-0.2,4713.44,849.06,0.51,-10000,-10000,-0.21
62376837,0.01,0,-0.18,4713.44,849.06,0.52,-10000,-10000,-0.21
62386841,0,-0.02,-0.19,4713.44,849.06,0.52,-10000,-10000,-0.21
62396844,-0.01,-0.01,-0.2,4713.44,849.06,0.52,-10000,-10000,-0.21
62407986,0,0,-0.19,4713.44,849.06,0.52,-10000,-10000,-0.21
62417988,0,-0.01,-0.17,4713.44,849.06,0.51,-10000,-10000,-0.21
62430532,0,-0.02,-0.16,4713.44,849.06,0.51,-10000,-10000,-0.21
62440539,0,-0.02,-0.19,4713.44,849.06,0.52,-10000,-10000,-0.21
62458029,-0.01,-0.03,-0.21,4713.44,849.06,0.51,-10000,-10000,-0.21
62472109,-0.01,0,-0.17,4713.44,849.06,0.52,-10000,-10000,-0.21
62487312,0,-0.03,-0.19,4713.44,849.06,0.52,-10000,-10000,-0.21
62497314,0,-0.01,-0.18,4713.44,849.06,0.51,-10000,-10000,-0.21
62509314,0,-0.02,-0.19,4713.44,849.06,0.52,-10000,-10000,-0.21
62520024,0.01,0,-0.18,4713.44,849.06,0.53,-10000,-10000,-0.21
62534235,-0.01,-0.02,-0.18,4713.44,849.06,0.52,-10000,-10000,-0.21
62545333,0.01,-0.02,-0.19,4713.44,849.06,0.52,-10000,-10000,-0.21
62556940,0,-0.01,-0.2,4713.44,849.06,0.51,-10000,-10000,-0.21
62566945,0,0,-0.18,4713.44,849.06,0.5,-10000,-10000,-0.2
62577885,0.01,-0.01,-0.17,4713.44,849.06,0.49,-10000,-10000,-0.2
62587889,0,-0.01,-0.19,4713.44,849.06,0.49,-10000,-10000,-0.2
62597892,0,-0.01,-0.18,4713.44,849.06,0.51,-10000,-10000,-0.2
62607896,0.01,-0.01,-0.21,4713.44,849.06,0.5,-10000,-10000,-0.2
62618738,0,-0.01,-0.22,4713.44,849.06,0.5,-10000,-10000,-0.21
62628741,0,-0.01,-0.19,4713.44,849.06,0.49,-10000,-10000,-0.21
62639504,0,-0.02,-0.19,4713.44,849.06,0.51,-10000,-10000,-0.2
62650428,-0.02,-0.02,-0.18,4713.44,849.06,0.5,-10000,-10000,-0.2
62664188,0,0,-0.23,4713.44,849.06,0.5,-10000,-10000,-0.21
62675298,0,-0.01,-0.17,4713.44,849.06,0.52,-10000,-10000,-0.21
62690649,-0.02,-0.01,-0.17,4713.44,849.06,0.51,-10000,-10000,-0.2
62707460,0,0,-0.18,4713.44,849.06,0.53,-10000,-10000,-0.2
62720335,0,-0.02,-0.17,4713.44,849.06,0.52,-10000,-10000,-0.2
62732046,0,-0.02,-0.18,4713.44,849.06,0.51,-10000,-10000,-0.2
62742076,0,-0.03,-0.2,4713.44,849.06,0.51,-10000,-10000,-0.2
62756774,0,-0.01,-0.22,4713.44,849.06,0.51,-10000,-10000,-0.2
62766777,0,-0.02,-0.17,4713.44,849.06,0.52,-10000,-10000,-0.2
62781094,0,-0.02,-0.17,4713.44,849.06,0.5,-10000,-10000,-0.2
62791097,0,-0.02,-0.18,4713.44,849.06,0.51,-10000,-10000,-0.2
62807062,0,-0.02,-0.21,4713.44,849.06,0.5,-10000,-10000,-0.2
62817065,0,-0.02,-0.18,4713.44,849.06,0.5,-10000,-10000,-0.2
62831501,0,-0.02,-0.18,4713.44,849.06,0.52,-10000,-10000,-0.2
62841525,0,-0.01,-0.19,4713.44,849.06,0.52,-10000,-10000,-0.2
62858671,0,-0.03,-0.2,4713.44,849.06,0.51,-10000,-10000,-0.2
62872711,0,-0.02,-0.18,4713.44,849.06,0.51,-10000,-10000,-0.2
62889633,-0.01,-0.01,-0.19,4713.44,849.06,0.5,-10000,-10000,-0.2
62899924,0,-0.01,-0.19,4713.44,849.06,0.52,-10000,-10000,-0.2
62913619,0,-0.02,-0.19,4713.44,849.06,0.51,-10000,-10000,-0.2
62925634,0,0,-0.16,4713.44,849.06,0.5,-10000,-10000,-0.2
62937026,0,-0.01,-0.17,4713.44,849.06,0.51,-10000,-10000,-0.2
62947067,0,-0.03,-0.2,4713.44,849.06,0.52,-10000,-10000,-0.2
62960588,0,-0.01,-0.18,4713.44,849.06,0.51,-10000,-10000,-0.2
62971876,0,0,-0.2,4713.44,849.06,0.5,-10000,-10000,-0.2
62987670,-0.01,0,-0.2,4713.44,849.06,0.53,-10000,-10000,-0.2
62997673,-0.01,0,-0.19,4713.44,849.06,0.52,-10000,-10000,-0.2
63009818,0,-0.03,-0.2,4713.44,849.06,0.52,-10000,-10000,-0.2
63019820,-0.01,-0.02,-0.17,4713.44,849.06,0.52,-10000,-10000,-0.2
63031939,0.01,0,-0.2,4713.44,849.06,0.53,-10000,-10000,-0.2
63041943,0,-0.01,-0.17,4713.44,849.06,0.51,-10000,-10000,-0.2
63054506,0,0,-0.19,4713.44,849.06,0.51,-10000,-10000,-0.2
63066135,0.01,-0.02,-0.2,4713.44,849.06,0.52,-10000,-10000,-0.2
63080650,0,-0.01,-0.18,4713.44,849.06,0.52,-10000,-10000,-0.2
63090654,0,-0.01,-0.21,4713.44,849.06,0.53,-10000,-10000,-0.2
63105676,0.01,0.01,-0.21,4713.44,849.06,0.51,-10000,-10000,-0.2
63116883,0,-0.01,-0.2,4713.44,849.06,0.52,-10000,-10000,-0.2
63127823,0.01,-0.02,-0.18,4713.44,849.06,0.53,-10000,-10000,-0.2
63137827,0.01,0,-0.19,4713.44,849.06,0.52,-10000,-10000,-0.2
63151774,0,-0.02,-0.17,4713.44,849.06,0.51,-10000,-10000,-0.2
63164069,0,-0.02,-0.19,4713.44,849.06,0.51,-10000,-10000,-0.2
63180532,0,0,-0.19,4713.44,849.06,0.51,-10000,-10000,-0.2
63194449,-0.01,-0.02,-0.2,4713.44,849.06,0.5,-10000,-10000,-0.2
63208922,0,-0.02,-0.21,4713.44,849.06,0.51,-10000,-10000,-0.2
63218925,0.02,-0.01,-0.17,4713.44,849.06,0.52,-10000,-10000,-0.2
63230398,-0.01,-0.01,-0.2,4713.44,849.06,0.52,-10000,-10000,-0.2
63240402,0,-0.02,-0.17,4713.44,849.06,0.51,-10000,-10000,-0.2
63252709,0.02,0,-0.19,4713.44,849.06,0.52,-10000,-10000,-0.2
63265651,0,-0.03,-0.2,4713.44,849.06,0.52,-10000,-10000,-0.2
63278327,0,-0.02,-0.19,4713.44,849.06,0.53,-10000,-10000,-0.2
63288463,0,-0.02,-0.19,4713.44,849.06,0.51,-10000,-10000,-0.2
63298567,-0.02,-0.01,-0.17,4713.44,849.06,0.52,-10000,-10000,-0.2
63308569,-0.01,-0.02,-0.2,4713.44,849.06,0.51,-10000,-10000,-0.2
63319313,0.01,0,-0.2,4713.44,849.06,0.51,-10000,-10000,-0.2
63329317,-0.01,-0.01,-0.18,4713.44,849.06,0.51,-10000,-10000,-0.2
63343362,0,-0.03,-0.18,4713.44,849.06,0.52,-10000,-10000,-0.2
63357028,0,-0.03,-0.2,4713.44,849.06,0.51,-10000,-10000,-0.2
63367863,-0.03,-0.02,-0.18,4713.44,849.06,0.51,-10000,-10000,-0.2
63382639,0,-0.02,-0.19,4713.44,849.06,0.52,-10000,-10000,-0.2
63396527,-0.01,-0.03,-0.2,4713.44,849.06,0.52,-10000,-10000,-0.2
63407680,0,-0.01,-0.18,4713.44,849.06,0.52,-10000,-10000,-0.2
63420804,0,-0.03,-0.21,4713.44,849.06,0.51,-10000,-10000,-0.2
63430901,0,0,-0.19,4713.44,848.09,0.51,-10000,-10000,-0.2
63444512,-0.01,-0.04,-0.18,4713.44,848.09,0.5,-10000,-10000,-0.2
63456824,0,0,-0.19,4713.44,848.09,0.52,-10000,-10000,-0.2
63470525,-0.01,-0.02,-0.18,4713.44,848.09,0.52,-10000,-10000,-0.2
63480529,0,-0.02,-0.19,4713.44,848.09,0.52,-10000,-10000,-0.2
63493484,0,-0.03,-0.16,4713.44,848.09,0.51,-10000,-10000,-0.2
63506635,0.01,-0.01,-0.21,4713.44,848.09,0.51,-10000,-10000,-0.2
63520957,0.01,-0.01,-0.19,4713.44,848.09,0.51,-10000,-10000,-0.2
63530961,0,-0.03,-0.19,4713.44,848.09,0.52,-10000,-10000,-0.2
63540964,0,0,-0.18,4713.44,848.09,0.52,-10000,-10000,-0.2
63551195,-0.02,-0.03,-0.17,4713.44,848.09,0.52,-10000,-10000,-0.2
63561425,0,-0.03,-0.21,4713.44,848.09,0.51,-10000,-10000,-0.2
63576256,0,-0.02,-0.2,4713.44,848.09,0.51,-10000,-10000,-0.2
63587860,0,-0.02,-0.16,4713.44,848.09,0.51,-10000,-10000,-0.2
63601607,0.01,-0.02,-0.21,4713.44,848.09,0.51,-10000,-10000,-0.2
63612173,0,-0.03,-0.21,4713.44,848.09,0.5,-10000,-10000,-0.2
63627407,0,0,-0.18,4713.44,848.09,0.52,-10000,-10000,-0.2
63638190,0.02,-0.01,-0.18,4713.44,848.09,0.5,-10000,-10000,-0.2
63652174,-0.01,-0.01,-0.2,4713.44,848.09,0.51,-10000,-10000,-0.2
63663317,0,-0.04,-0.22,4713.44,848.09,0.5,-10000,-10000,-0.2
63675971,-0.01,-0.02,-0.16,4713.44,848.09,0.52,-10000,-10000,-0.2
63688111,0,-0.02,-0.18,4713.44,848.09,0.52,-10000,-10000,-0.2
63699515,0,0,-0.19,4713.44,848.09,0.51,-10000,-10000,-0.2
63709517,0,-0.05,-0.19,4713.44,848.09,0.53,-10000,-10000,-0.2
63722611,0,-0.02,-0.21,4713.44,848.09,0.52,-10000,-10000,-0.2
63734261,-0.01,0,-0.19,4713.44,848.09,0.51,-10000,-10000,-0.2
63748446,-0.01,-0.02,-0.18,4713.44,848.09,0.52,-10000,-10000,-0.2
63761675,0,0,-0.17,4713.44,848.09,0.51,-10000,-10000,-0.2
63771677,0,-0.02,-0.2,4713.44,848.09,0.51,-10000,-10000,-0.2
63782737,0,-0.01,-0.2,4713.44,848.09,0.51,-10000,-10000,-0.2
63792740,-0.02,-0.01,-0.16,4713.44,848.09,0.51,-10000,-10000,-0.2
63809066,0,-0.02,-0.18,4713.44,848.09,0.5,-10000,-10000,-0.2
63823765,0,-0.01,-0.18,4713.44,848.09,0.5,-10000,-10000,-0.2
63836404,0,-0.03,-0.18,4713.44,848.09,0.51,-10000,-10000,-0.2
63847299,0,0,-0.2,4713.44,848.09,0.51,-10000,-10000,-0.2
63858700,0.01,-0.01,-0.22,4713.44,848.09,0.52,-10000,-10000,-0.2
63869010,-0.01,-0.01,-0.18,4713.44,848.09,0.5,-10000,-10000,-0.2
63879424,0.02,-0.01,-0.19,4713.44,848.09,0.52,-10000,-10000,-0.2
63891493,-0.01,-0.01,-0.18,4713.44,848.09,0.52,-10000,-10000,-0.2
63901497,0,-0.02,-0.19,4713.44,848.09,0.51,-10000,-10000,-0.2
