Time,xAcc,yAcc,zAcc,latitude,longitude,alt,xSpeed,ySpeed,zSpeed
82904342,0.01,0,-0.2,4713.44,849.05,0.5,-10000,-10000,-14.5
82916949,0,-0.01,-0.18,4713.44,849.05,0.5,-10000,-10000,-14.5
82926951,0,-0.01,-0.2,4713.44,849.05,0.51,-10000,-10000,-14.5
82943866,0.02,0,-0.19,4713.44,849.05,0.5,-10000,-10000,-14.5
82953868,0,0,-0.19,4713.44,849.05,0.49,-10000,-10000,-14.5
82966032,0.01,0,-0.18,4713.44,849.05,0.51,-10000,-10000,-14.5
82976037,0.02,-0.01,-0.19,4713.44,849.05,0.5,-10000,-10000,-14.5
82986531,0,-0.01,-0.19,4713.44,849.05,0.49,-10000,-10000,-14.5
82998006,0.02,0,-0.18,4713.44,849.05,0.5,-10000,-10000,-14.5
83010881,0,0,-0.18,4713.44,849.05,0.5,-10000,-10000,-14.5
83022438,0.02,-0.03,-0.19,4713.44,849.05,0.49,-10000,-10000,-14.5
83033490,0.03,-0.01,-0.21,4713.44,849.05,0.49,-10000,-10000,-14.5
83043494,0.01,-0.03,-0.21,4713.44,849.05,0.49,-10000,-10000,-14.5
83053498,0,0.01,-0.18,4713.44,849.05,0.5,-10000,-10000,-14.5
83063501,0.01,0,-0.18,4713.44,849.05,0.52,-10000,-10000,-14.5
83075054,0.01,0,-0.2,4713.44,849.05,0.51,-10000,-10000,-14.5
83085058,0,-0.01,-0.19,4713.44,849.05,0.51,-10000,-10000,-14.5
83095061,0.02,0.01,-0.19,4713.44,849.05,0.52,-10000,-10000,-14.5
83106820,0.01,0,-0.16,4713.44,849.05,0.51,-10000,-10000,-14.5
83118362,0,-0.02,-0.18,4713.44,849.05,0.48,-10000,-10000,-14.5
83129840,0.01,0.01,-0.2,4713.44,849.05,0.5,-10000,-10000,-14.5
83141453,0,-0.01,-0.19,4713.44,849.05,0.5,-10000,-10000,-14.5
83154211,0.01,0,-0.16,4713.44,849.05,0.5,-10000,-10000,-14.5
83164214,0,0,-0.16,4713.44,849.05,0.51,-10000,-10000,-14.5
83176087,0,0,-0.16,4713.44,849.05,0.5,-10000,-10000,-14.5
83186237,0,-0.02,-0.18,4713.44,849.05,0.49,-10000,-10000,-14.5
83196552,0.03,-0.01,-0.18,4713.44,849.05,0.49,-10000,-10000,-14.5
83207196,0,0,-0.17,4713.44,849.05,0.5,-10000,-10000,-14.5
83219139,-0.01,0,-0.19,4713.44,849.05,0.49,-10000,-10000,-14.5
83229385,0.01,0,-0.17,4713.44,849.05,0.49,-10000,-10000,-14.5
83245321,0,0,-0.19,4713.44,849.05,0.5,-10000,-10000,-14.5
83255325,0.01,0,-0.22,4713.44,849.05,0.5,-10000,-10000,-14.5
83268943,0.01,0,-0.18,4713.44,849.05,0.48,-10000,-10000,-14.5
83282632,0.01,-0.01,-0.19,4713.44,849.05,0.5,-10000,-10000,-14.5
83293215,0,-0.03,-0.21,4713.44,849.05,0.5,-10000,-10000,-14.5
83307901,0.01,0,-0.2,4713.44,849.05,0.51,-10000,-10000,-14.5
83323220,0,0,-0.18,4713.44,849.05,0.5,-10000,-10000,-14.5
83333382,0,-0.01,-0.18,4713.44,849.05,0.5,-10000,-10000,-14.5
83346112,0,-0.01,-0.2,4713.44,849.05,0.5,-10000,-10000,-14.5
83356116,0,0,-0.19,4713.44,849.05,0.5,-10000,-10000,-14.5
83368694,0,-0.01,-0.19,4713.44,849.05,0.51,-10000,-10000,-14.5
83378698,0,0,-0.18,4713.44,849.05,0.5,-10000,-10000,-14.5
83394072,0.02,0,-0.18,4713.44,849.05,0.51,-10000,-10000,-14.5
83404112,0,0,-0.16,4713.44,849.05,0.5,-10000,-10000,-14.5
83415766,0.01,-0.01,-0.21,4713.44,849.05,0.5,-10000,-10000,-14.5
83425770,0,-0.01,-0.18,4713.44,849.05,0.48,-10000,-10000,-14.5
83435774,0.01,0,-0.17,4713.44,849.05,0.5,-10000,-10000,-14.5
83445778,0,-0.01,-0.18,4713.44,849.05,0.5,-10000,-10000,-14.5
83458701,0.01,-0.01,-0.17,4713.44,849.05,0.5,-10000,-10000,-14.5
83471679,0,-0.02,-0.2,4713.44,849.05,0.5,-10000,-10000,-14.5
83487252,0.02,-0.01,-0.17,4713.44,849.05,0.5,-10000,-10000,-14.5
83497864,0,-0.01,-0.21,4713.44,849.05,0.49,-10000,-10000,-14.5
83513841,0.01,0,-0.18,4713.44,849.05,0.5,-10000,-10000,-14.5
83528801,0.02,0,-0.18,4713.44,849.05,0.49,-10000,-10000,-14.5
83545638,0.02,0,-0.2,4713.44,849.05,0.5,-10000,-10000,-14.5
83555642,0,0,-0.16,4713.44,849.05,0.48,-10000,-10000,-14.5
83565714,0,-0.01,-0.19,4713.44,849.05,0.5,-10000,-10000,-14.5
83575718,0.01,0,-0.17,4713.44,849.05,0.5,-10000,-10000,-14.5
83588135,0.01,0,-0.17,4713.44,849.05,0.49,-10000,-10000,-14.5
83599883,0,-0.01,-0.19,4713.44,849.05,0.5,-10000,-10000,-14.5
83614753,0,0,-0.17,4713.44,849.05,0.48,-10000,-10000,-14.5
83624756,0.01,-0.02,-0.18,4713.44,849.05,0.5,-10000,-10000,-14.5
83636927,0,-0.01,-0.18,4713.44,849.05,0.51,-10000,-10000,-14.5
83646931,0,-0.01,-0.19,4713.44,849.05,0.5,-10000,-10000,-14.5
83658423,-0.01,-0.01,-0.17,4713.44,849.05,0.5,-10000,-10000,-14.5
83669902,0,0,-0.19,4713.44,849.05,0.51,-10000,-10000,-14.5
83681957,0.01,0,-0.16,4713.44,849.05,0.49,-10000,-10000,-14.5
83693317,0,0,-0.22,4713.44,849.05,0.48,-10000,-10000,-14.5
83706620,0,-0.01,-0.17,4713.44,849.05,0.5,-10000,-10000,-14.5
83716624,0.01,0,-0.17,4713.44,849.05,0.49,-10000,-10000,-14.5
83729716,0.02,0,-0.17,4713.44,849.05,0.5,-10000,-10000,-14.5
83742576,0.01,-0.01,-0.19,4713.44,849.05,0.5,-10000,-10000,-14.5
83756826,0.02,0,-0.17,4713.44,849.05,0.5,-10000,-10000,-14.5
83766830,0,0,-0.19,4713.44,849.05,0.5,-10000,-10000,-14.5
83776833,0.01,0,-0.18,4713.44,849.05,0.5,-10000,-10000,-14.5
83786837,0,0,-0.17,4713.44,849.05,0.51,-10000,-10000,-14.5
83796839,0.03,-0.02,-0.21,4713.44,849.05,0.5,-10000,-10000,-14.5
83807967,0,0,-0.18,4713.44,849.05,0.51,-10000,-10000,-14.5
83818569,0,0,-0.17,4713.44,849.05,0.48,-10000,-10000,-14.5
83830894,0,-0.01,-0.2,4713.44,849.05,0.51,-10000,-10000,-14.5
83843125,0,0,-0.22,4713.44,849.05,0.5,-10000,-10000,-14.5
83856969,0,0,-0.2,4713.44,849.05,0.5,-10000,-10000,-14.5
83866973,0.01,-0.02,-0.18,4713.44,849.05,0.5,-10000,-10000,-14.5
83876976,0.03,0,-0.17,4713.44,849.05,0.49,-10000,-10000,-14.5
83886984,0,0,-0.21,4713.44,849.05,0.5,-10000,-10000,-14.5
83899553,0.01,-0.01,-0.22,4713.44,849.05,0.49,-10000,-10000,-14.5
83911738,0,0,-0.16,4713.44,849.05,0.49,-10000,-10000,-14.5
83927968,-0.01,0,-0.17,4713.44,849.05,0.5,-10000,-10000,-14.5
83938157,0.02,0,-0.21,4713.44,849.05,0.51,-10000,-10000,-14.5
83952534,0.01,0,-0.18,4713.44,849.05,0.5,-10000,-10000,-14.5
83968503,0,-0.01,-0.2,4713.44,849.05,0.5,-10000,-10000,-14.5
83982454,0,0,-0.17,4713.44,849.05,0.5,-10000,-10000,-14.5
83998720,0.02,0,-0.19,4713.44,849.05,0.49,-10000,-10000,-14.5
84011965,0.01,0,-0.18,4713.44,849.05,0.49,-10000,-10000,-14.5
84024011,0,-0.01,-0.18,4713.44,849.05,0.5,-10000,-10000,-14.5
84034737,0,0,-0.17,4713.44,849.05,0.51,-10000,-10000,-14.5
84045429,-0.01,-0.01,-0.2,4713.44,849.05,0.5,-10000,-10000,-14.5
84056051,0,0,-0.17,4713.44,849.05,0.5,-10000,-10000,-14.5
84066055,0,-0.02,-0.18,4713.44,849.05,0.49,-10000,-10000,-14.5
84080511,0.01,-0.02,-0.17,4713.44,849.05,0.5,-10000,-10000,-14.5
84093991,0.01,0,-0.2,4713.44,849.05,0.5,-10000,-10000,-14.5
84105101,0,-0.01,-0.19,4713.44,849.05,0.5,-10000,-10000,-14.5
84117433,0,0,-0.2,4713.44,849.05,0.5,-10000,-10000,-14.5
84127437,0,0,-0.19,4713.44,849.05,0.51,-10000,-10000,-14.5
84137441,0,-0.02,-0.16,4713.44,849.06,0.51,-10000,-10000,-14.5
84147445,0,0,-0.18,4713.44,849.06,0.51,-10000,-10000,-14.5
84157448,0.01,-0.01,-0.2,4713.44,849.06,0.48,-10000,-10000,-14.5
84167453,0,0,-0.19,4713.44,849.06,0.5,-10000,-10000,-14.5
84179469,0.03,-0.01,-0.2,4713.44,849.06,0.5,-10000,-10000,-14.5
84190446,0.01,0,-0.19,4713.44,849.06,0.5,-10000,-10000,-14.5
84207325,0,-0.01,-0.18,4713.44,849.06,0.5,-10000,-10000,-14.5
84221408,0,0,-0.18,4713.44,849.06,0.5,-10000,-10000,-14.5
84234802,0.01,-0.01,-0.2,4713.44,849.06,0.5,-10000,-10000,-14.5
84245849,0.01,0,-0.19,4713.44,849.06,0.49,-10000,-10000,-14.5
84259346,0.01,-0.01,-0.2,4713.44,849.06,0.5,-10000,-10000,-14.5
84269695,0,-0.01,-0.16,4713.44,849.06,0.5,-10000,-10000,-14.5
84282873,0.01,0,-0.18,4713.44,849.06,0.5,-10000,-10000,-14.5
84294968,0.01,0,-0.22,4713.44,849.06,0.5,-10000,-10000,-14.5
84309892,0,0,-0.2,4713.44,849.06,0.51,-10000,-10000,-14.5
84321135,0.01,-0.01,-0.17,4713.44,849.06,0.51,-10000,-10000,-14.5
84332808,0,-0.03,-0.2,4713.44,849.06,0.51,-10000,-10000,-14.5
84344953,0,-0.01,-0.21,4713.44,849.06,0.51,-10000,-10000,-14.5
84355548,0,-0.01,-0.16,4713.44,849.06,0.5,-10000,-10000,-14.5
84366357,0.02,0,-0.17,4713.44,849.06,0.48,-10000,-10000,-14.5
84376430,0.02,-0.01,-0.19,4713.44,849.06,0.49,-10000,-10000,-14.5
84386575,0,-0.02,-0.21,4713.44,849.06,0.5,-10000,-10000,-14.5
84396742,0.01,0,-0.2,4713.44,849.06,0.51,-10000,-10000,-14.5
84407143,0.01,-0.01,-0.18,4713.44,849.06,0.5,-10000,-10000,-14.5
84421114,0.01,-0.01,-0.2,4713.44,849.06,0.51,-10000,-10000,-14.5
84431118,0.02,-0.01,-0.16,4713.44,849.06,0.49,-10000,-10000,-14.5
84447867,0.01,-0.01,-0.19,4713.44,849.06,0.5,-10000,-10000,-14.5
84461077,0,-0.02,-0.19,4713.44,849.06,0.5,-10000,-10000,-14.5
84473382,0.01,0.02,-0.16,4713.44,849.06,0.5,-10000,-10000,-14.5
84486615,0,-0.02,-0.17,4713.44,849.06,0.5,-10000,-10000,-14.5
84496642,0.02,0,-0.18,4713.44,849.06,0.49,-10000,-10000,-14.5
84510991,0,0,-0.18,4713.44,849.06,0.5,-10000,-10000,-14.5
84522697,-0.02,-0.02,-0.19,4713.44,849.06,0.5,-10000,-10000,-14.5
84536597,-0.01,0,-0.18,4713.44,849.06,0.5,-10000,-10000,-14.5
84546872,0,0,-0.22,4713.44,849.06,0.5,-10000,-10000,-14.5
84557967,0.02,-0.01,-0.22,4713.44,849.06,0.49,-10000,-10000,-14.5
84567970,0.01,0,-0.19,4713.44,849.06,0.49,-10000,-10000,-14.5
84578051,0,-0.01,-0.2,4713.44,849.06,0.48,-10000,-10000,-14.5
84588054,0.01,0,-0.2,4713.44,849.06,0.5,-10000,-10000,-14.5
84598116,0.02,-0.02,-0.22,4713.44,849.06,0.51,-10000,-10000,-14.5
84608119,0,0,-0.19,4713.44,849.06,0.5,-10000,-10000,-14.5
84618123,0.01,0,-0.17,4713.44,849.06,0.51,-10000,-10000,-14.5
84628131,0,0,-0.19,4713.44,849.06,0.49,-10000,-10000,-14.5
84638221,0.01,-0.01,-0.18,4713.44,849.06,0.5,-10000,-10000,-14.5
84648224,0.03,0,-0.17,4713.44,849.06,0.5,-10000,-10000,-14.5
84658226,0,0,-0.2,4713.44,849.06,0.5,-10000,-10000,-14.5
84668234,0,-0.01,-0.16,4713.44,849.06,0.5,-10000,-10000,-14.5
84679842,0.01,0,-0.18,4713.44,849.06,0.51,-10000,-10000,-14.5
84689844,0,0,-0.19,4713.44,849.06,0.5,-10000,-10000,-14.5
84700865,0.01,0.01,-0.19,4713.44,849.06,0.5,-10000,-10000,-14.5
84711700,0.03,0,-0.2,4713.44,849.06,0.51,-10000,-10000,-14.5
84723658,0,-0.01,-0.2,4713.44,849.06,0.5,-10000,-10000,-14.5
84734629,0.01,0,-0.19,4713.44,849.06,0.5,-10000,-10000,-14.5
84746956,0,0,-0.2,4713.44,849.06,0.51,-10000,-10000,-14.5
84757072,0,-0.02,-0.2,4713.44,849.06,0.5,-10000,-10000,-14.5
84767767,0.01,-0.01,-0.19,4713.44,849.06,0.5,-10000,-10000,-14.5
84777869,0.03,0,-0.17,4713.44,849.06,0.51,-10000,-10000,-14.5
84787871,0.01,-0.04,-0.19,4713.44,849.06,0.48,-10000,-10000,-14.5
84798146,0.03,-0.02,-0.22,4713.44,849.06,0.5,-10000,-10000,-14.5
84808152,0.01,-0.01,-0.21,4713.44,849.06,0.51,-10000,-10000,-14.5
84818155,0,0,-0.2,4713.44,849.06,0.51,-10000,-10000,-14.5
84829893,0,0,-0.18,4713.44,849.06,0.5,-10000,-10000,-14.5
84839914,0.02,0,-0.17,4713.44,849.06,0.49,-10000,-10000,-14.5
84850660,0.02,-0.02,-0.21,4713.44,849.06,0.49,-10000,-10000,-14.5
84860665,0.01,0,-0.2,4713.44,849.06,0.5,-10000,-10000,-14.5
84871367,0.01,0,-0.2,4713.44,849.06,0.51,-10000,-10000,-14.5
84881371,0.01,-0.01,-0.19,4713.44,849.06,0.5,-10000,-10000,-14.5
84892493,0.01,0,-0.21,4713.44,849.06,0.51,-10000,-10000,-14.5
84906415,0,0,-0.19,4713.44,849.06,0.5,-10000,-10000,-14.5
84917117,0.01,-0.01,-0.2,4713.44,849.06,0.5,-10000,-10000,-14.5
84929704,0.01,0.01,-0.17,4713.44,849.06,0.48,-10000,-10000,-14.5
84939707,0.02,0,-0.19,4713.44,849.06,0.5,-10000,-10000,-14.5
84951387,0.01,-0.01,-0.19,4713.44,849.06,0.5,-10000,-10000,-14.5
84962017,0,0.01,-0.18,4713.44,849.06,0.5,-10000,-10000,-14.5
84973555,0.01,0,-0.19,4713.44,849.06,0.5,-10000,-10000,-14.5
84983558,0,0,-0.15,4713.44,849.06,0.5,-10000,-10000,-14.5
84996051,-0.01,-0.01,-0.22,4713.44,849.06,0.5,-10000,-10000,-14.5
85007388,0.02,0.02,-0.18,4713.44,849.06,0.5,-10000,-10000,-14.5
85019041,0,0.01,-0.2,4713.44,849.06,0.5,-10000,-10000,-14.5
85029045,0,0,-0.18,4713.44,849.06,0.5,-10000,-10000,-14.5
85039048,0,-0.02,-0.21,4713.44,849.06,0.5,-10000,-10000,-14.5
85049052,0,-0.02,-0.17,4713.44,849.06,0.51,-10000,-10000,-14.5
85060619,0.01,-0.01,-0.2,4713.44,849.06,0.48,-10000,-10000,-14.5
85070621,0,-0.02,-0.2,4713.44,849.06,0.47,-10000,-10000,-14.5
85084001,0,0,-0.19,4713.44,849.06,0.5,-10000,-10000,-14.5
85096617,0,-0.01,-0.21,4713.44,849.06,0.5,-10000,-10000,-14.5
85110633,0.03,0,-0.18,4713.44,849.06,0.52,-10000,-10000,-14.5
85120636,0.01,0,-0.15,4713.44,849.06,0.5,-10000,-10000,-14.5
85130639,0.01,-0.01,-0.18,4713.44,849.06,0.51,-10000,-10000,-14.5
85140642,0.02,0,-0.21,4713.44,849.06,0.5,-10000,-10000,-14.5
85150644,0.02,-0.01,-0.23,4713.44,849.06,0.5,-10000,-10000,-14.5
85160647,-0.01,-0.01,-0.18,4713.44,849.06,0.5,-10000,-10000,-14.5
85170649,0.02,-0.01,-0.19,4713.44,849.06,0.5,-10000,-10000,-14.5
85180663,0.01,-0.02,-0.17,4713.44,849.06,0.5,-10000,-10000,-14.5
85190666,0,-0.02,-0.17,4713.44,849.06,0.49,-10000,-10000,-14.5
85200669,0.01,-0.01,-0.19,4713.44,849.06,0.52,-10000,-10000,-14.5
85210672,0.02,-0.01,-0.21,4713.44,849.06,0.5,-10000,-10000,-14.5
85220676,0,-0.01,-0.17,4713.44,849.06,0.51,-10000,-10000,-14.5
85233573,0.01,0,-0.18,4713.44,849.06,0.51,-10000,-10000,-14.5
85246263,0,-0.01,-0.19,4713.44,849.06,0.5,-10000,-10000,-14.5
85261691,0,-0.01,-0.19,4713.44,849.06,0.49,-10000,-10000,-14.5
85271724,0.01,0,-0.16,4713.44,849.06,0.5,-10000,-10000,-14.5
85281991,0.01,0,-0.18,4713.44,849.06,0.51,-10000,-10000,-14.5
85292222,0.01,0,-0.17,4713.44,849.06,0.5,-10000,-10000,-14.5
85305806,0.02,-0.01,-0.2,4713.44,849.06,0.49,-10000,-10000,-14.5
85317556,0.03,0,-0.21,4713.44,849.06,0.5,-10000,-10000,-14.5
85333219,0.04,0,-0.19,4713.44,849.06,0.51,-10000,-10000,-14.5
85346412,0,0,-0.17,4713.44,849.06,0.5,-10000,-10000,-14.5
85358251,0.01,0,-0.19,4713.44,849.06,0.52,-10000,-10000,-14.5
85370658,0.01,0,-0.19,4713.44,849.06,0.51,-10000,-10000,-14.5
85380661,0.02,-0.01,-0.17,4713.44,849.06,0.5,-10000,-10000,-14.5
85392622,0,0.02,-0.17,4713.44,849.06,0.5,-10000,-10000,-14.5
85403011,0.01,-0.01,-0.22,4713.44,849.06,0.5,-10000,-10000,-14.5
85417929,0.02,0,-0.17,4713.44,849.06,0.49,-10000,-10000,-14.5
85428887,0,-0.01,-0.18,4713.44,849.06,0.5,-10000,-10000,-14.5
85443757,0,-0.01,-0.22,4713.44,849.06,0.49,-10000,-10000,-14.5
85460371,0.01,0,-0.19,4713.44,849.06,0.5,-10000,-10000,-14.5
85474583,0.01,-0.01,-0.2,4713.44,849.06,0.5,-10000,-10000,-14.5
85488638,0.01,-0.01,-0.17,4713.44,849.06,0.5,-10000,-10000,-14.5
85503994,0.02,0,-0.19,4713.44,849.06,0.49,-10000,-10000,-14.5
85519334,0.02,-0.02,-0.18,4713.44,849.06,0.51,-10000,-10000,-14.5
85529721,0.01,0,-0.18,4713.44,849.06,0.5,-10000,-10000,-14.5
85539724,0,0,-0.17,4713.44,849.06,0.5,-10000,-10000,-14.5
85550289,0,0,-0.19,4713.44,849.06,0.5,-10000,-10000,-14.5
85560293,0.02,-0.01,-0.18,4713.44,849.06,0.5,-10000,-10000,-14.5
85571410,0.01,-0.01,-0.17,4713.44,849.06,0.51,-10000,-10000,-14.5
85581412,0,0,-0.16,4713.44,849.06,0.51,-10000,-10000,-14.5
85594389,0.01,-0.02,-0.2,4713.44,849.06,0.48,-10000,-10000,-14.5
85606719,0,-0.01,-0.2,4713.44,849.06,0.49,-10000,-10000,-14.5
85622616,0,-0.01,-0.17,4713.44,849.06,0.51,-10000,-10000,-14.5
85632618,0.01,0,-0.18,4713.44,849.06,0.49,-10000,-10000,-14.5
85644041,0.01,-0.02,-0.18,4713.44,849.06,0.5,-10000,-10000,-14.5
85655497,0,-0.03,-0.19,4713.44,849.06,0.5,-10000,-10000,-14.5
85667953,0,-0.02,-0.18,4713.44,849.06,0.5,-10000,-10000,-14.5
85681407,0.02,0,-0.19,4713.44,849.06,0.51,-10000,-10000,-14.5
85691410,0.02,-0.01,-0.21,4713.44,849.06,0.5,-10000,-10000,-14.5
85702995,0,0.01,-0.21,4713.44,849.06,0.49,-10000,-10000,-14.5
85712998,0,0,-0.21,4713.44,849.06,0.5,-10000,-10000,-14.5
85723120,0.01,-0.01,-0.19,4713.44,849.06,0.5,-10000,-10000,-14.5
85733123,-0.01,-0.02,-0.17,4713.44,849.06,0.5,-10000,-10000,-14.5
85747116,0,0,-0.18,4713.44,849.06,0.51,-10000,-10000,-14.5
85758953,0.02,-0.01,-0.21,4713.44,849.06,0.5,-10000,-10000,-14.5
85773827,0,0,-0.19,4713.44,849.06,0.5,-10000,-10000,-14.5
85787429,0.02,0,-0.19,4713.44,849.06,0.49,-10000,-10000,-14.5
85799184,0.01,-0.01,-0.19,4713.44,849.06,0.5,-10000,-10000,-14.5
85809690,0.01,-0.02,-0.18,4713.44,849.06,0.5,-10000,-10000,-14.5
85820458,0,-0.01,-0.17,4713.44,849.06,0.49,-10000,-10000,-14.5
85833373,0.02,0,-0.18,4713.44,849.06,0.51,-10000,-10000,-14.5
85843377,0,-0.01,-0.2,4713.44,849.06,0.5,-10000,-10000,-14.5
85857934,0,-0.01,-0.18,4713.44,849.06,0.5,-10000,-10000,-14.5
